,area_death,fluor1_mean_death,fluor2_mean_death,long_axis_death,short_axis_death,fluor1_bg_death,fluor2_bg_death,error_frame,strain,atc_conc_ngml,position,aspect_ratio
206,682.0,121.63489736070382,10.997067448680351,48.0,14.20276332309498,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.29589090256447875
207,840.0,121.28095238095239,11.136904761904763,65.0,12.82314745359283,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.19727919159373583
208,862.0,122.88051044083527,11.314385150812065,63.0,13.671293217158203,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.2170046542406064
209,839.0,125.22050059594756,11.114421930870083,65.0,12.895545767897483,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.19839301181380742
210,941.0,141.32731137088203,11.22529224229543,67.0,14.031927965975289,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.20943176068619834
211,657.0,121.1248097412481,10.954337899543379,47.0,13.989288081383087,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.29764442726346996
212,730.0,136.2219178082192,11.021917808219179,52.0,14.004503760384493,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.2693173800073941
213,535.0,136.57757009345795,11.833644859813084,37.0,14.443853823659955,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.3903744276664853
215,405.0,121.11851851851851,11.409876543209876,34.0,11.888559656236426,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.34966351930107137
216,670.0,122.8,11.219402985074627,47.0,14.264122460961826,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.30349196725450694
217,571.0,122.43782837127846,11.605954465849386,45.0,12.696445361523484,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.2821432302560774
218,887.0,127.25140924464488,10.59413754227734,64.0,13.849749899803243,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.21640234218442567
219,894.0,134.60290827740494,11.324384787472036,62.0,14.407731877276813,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.23238277221414214
220,829.0,124.19541616405307,11.330518697225573,57.0,14.541634417100715,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.2551163932824687
221,915.0,122.8448087431694,10.477595628415301,68.0,13.455777994322844,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.19787908815180652
222,633.0,122.6824644549763,10.703001579778832,44.0,14.3703887871936,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.3265997451634909
223,649.0,125.93836671802774,10.864406779661017,46.0,14.040577672894258,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.30522994941074477
225,621.0,140.79549114331724,11.278582930756844,44.0,14.103575377564162,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.32053580403554915
226,907.0,125.93274531422271,10.540242557883131,63.0,14.382337692945061,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.22829107449119143
227,886.0,123.24153498871331,11.04176072234763,65.0,13.626897405505382,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.20964457546931356
228,558.0,122.39068100358423,11.057347670250897,46.0,12.130578019309596,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.26370821781107817
229,481.0,124.5031185031185,10.864864864864865,34.0,14.164685588731121,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.4166083996685624
230,578.0,124.15397923875433,10.662629757785467,41.0,14.092020108421325,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.3437078075224713
231,380.0,122.55,11.760526315789473,42.0,9.060897609781245,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.21573565737574393
232,455.0,122.88351648351649,11.716483516483516,39.0,11.667141237013912,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.2991574676157413
233,669.0,123.46038863976084,10.998505231689089,51.0,13.116997518587926,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.25719602977623385
234,826.0,123.50484261501211,11.08232445520581,65.0,12.697847084861086,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.1953514936132475
235,558.0,124.82974910394265,11.023297491039427,40.0,13.946137084253397,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.34865342710633496
236,771.0,123.43579766536965,10.652399481193255,61.0,12.626715734620548,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.20699533991181226
237,730.0,125.11369863013698,10.663013698630136,52.0,14.028199942493423,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.2697730758171812
238,553.0,124.01446654611212,11.556962025316455,40.0,13.826957112932973,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.34567392782332435
241,669.0,137.50971599402092,11.451420029895367,50.0,13.380456343877318,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.26760912687754634
242,637.0,125.3076923076923,11.930926216640502,47.0,13.530238038409781,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.28787740507254855
243,555.0,125.03783783783784,11.781981981981982,50.0,11.064871250530677,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.22129742501061356
244,580.0,125.74655172413793,11.708620689655172,42.0,13.807101405620497,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.32874050965763085
245,645.0,137.28062015503875,11.248062015503876,45.0,14.321974117541645,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.31826609150092544
246,889.0,124.97075365579303,11.53318335208099,63.0,14.111075521389532,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.22398532573634178
247,911.0,125.46652030735456,11.472008781558726,65.0,14.002185118383967,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.21541823259052256
248,718.0,123.76601671309193,11.321727019498606,48.0,14.952103176700243,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.3115021495145884
249,605.0,126.43471074380166,11.325619834710745,46.0,13.12751113236944,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.28538067679064
250,730.0,125.62054794520547,11.194520547945206,53.0,13.773553350897,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.25987836511126416
251,912.0,132.55921052631578,11.788377192982455,61.0,14.94017197278323,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.24492085201283983
252,749.0,132.83177570093457,11.897196261682243,51.0,14.633761297723323,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.2869364960337906
253,579.0,124.566493955095,12.164075993091537,39.0,14.834037245961872,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.3803599293836377
254,611.0,129.69067103109657,11.155482815057283,42.0,14.540612915047493,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.3462050694058927
255,897.0,127.63991081382386,11.531772575250836,62.0,14.463314369420049,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.23327926402290403
256,835.0,127.11976047904191,11.122155688622755,60.0,13.900153051463255,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.23166921752438757
257,576.0,135.13888888888889,12.078125,40.0,14.375087194115054,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.3593771798528763
258,788.0,130.21573604060913,11.211928934010153,54.0,14.573432969427982,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.2698783883227404
260,799.0,133.0237797246558,12.289111389236545,55.0,14.524824770386038,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.264087723097928
261,913.0,135.70208105147864,12.498357064622125,68.0,13.429743900164032,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.19749623382594164
263,763.0,136.39187418086502,14.096985583224116,58.0,13.15223770454769,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.2267627190439257
264,435.0,137.20459770114942,14.027586206896551,36.0,12.082353736318971,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.33562093711997143
265,800.0,128.49125,11.75625,56.0,14.285292194488017,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.2550945034730003
266,828.0,138.3659420289855,12.742753623188406,67.0,12.35748272748792,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.18444004070877493
267,714.0,129.84173669467788,12.593837535014005,55.0,12.966733155205537,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.23575878464010067
268,437.0,130.94050343249427,13.473684210526315,35.0,12.489541729095723,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.35684404940273495
269,573.0,134.08551483420592,12.300174520069808,42.0,13.645770111900815,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.32489928837859083
270,454.0,131.61013215859032,13.052863436123348,43.0,10.548974439699181,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.24532498696974842
271,471.0,134.35668789808918,12.54140127388535,35.0,13.457005537273718,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.3844858724935348
272,835.0,131.0251497005988,12.172455089820359,57.0,14.590441136988542,127.47281481420556,9.696077888906169,,autofluorescence,0.0,5,0.25597265152611476
275,333.0,126.14714714714715,10.855855855855856,26.0,12.7715457277313,128.91645583689473,9.64175349634263,,autofluorescence,0.0,10,0.49121329722043466
276,585.0,127.61880341880342,11.724786324786324,41.0,14.281983011164877,128.91645583689473,9.64175349634263,,autofluorescence,0.0,10,0.3483410490528019
278,462.0,141.72727272727272,11.943722943722944,36.0,12.80958207842623,128.91645583689473,9.64175349634263,,autofluorescence,0.0,10,0.3558217244007286
279,562.0,145.66548042704628,11.50355871886121,39.0,14.412331321411294,128.91645583689473,9.64175349634263,,autofluorescence,0.0,10,0.36954695695926393
280,907.0,128.46857772877618,11.24476295479603,70.0,12.949720697339682,128.91645583689473,9.64175349634263,,autofluorescence,0.0,10,0.18499600996199547
281,844.0,142.29028436018956,12.292654028436019,58.0,14.554823756986236,128.91645583689473,9.64175349634263,,autofluorescence,0.0,10,0.25094523718941786
282,847.0,137.4923258559622,11.061393152302243,62.0,13.662423399368253,128.91645583689473,9.64175349634263,,autofluorescence,0.0,10,0.220361667731746
283,825.0,120.78181818181818,11.187878787878788,60.0,13.746435258654287,128.91645583689473,9.64175349634263,,autofluorescence,0.0,10,0.22910725431090478
284,605.0,129.24297520661156,11.054545454545455,56.0,10.796078418525477,128.91645583689473,9.64175349634263,,autofluorescence,0.0,10,0.19278711461652637
285,591.0,127.95262267343486,10.935702199661591,48.0,12.307565374062897,128.91645583689473,9.64175349634263,,autofluorescence,0.0,10,0.2564076119596437
286,739.0,123.44654939106901,10.891745602165088,62.0,11.922801209198976,128.91645583689473,9.64175349634263,,autofluorescence,0.0,10,0.1923032453096609
287,568.0,146.04225352112675,11.519366197183098,38.0,14.946806586785883,128.91645583689473,9.64175349634263,,autofluorescence,0.0,10,0.3933370154417338
288,848.0,126.12382075471699,10.810141509433961,61.0,13.899980483596847,128.91645583689473,9.64175349634263,,autofluorescence,0.0,10,0.22786853251798111
289,554.0,135.91516245487364,11.669675090252708,41.0,13.485630437165161,128.91645583689473,9.64175349634263,,autofluorescence,0.0,10,0.32891781554061367
290,541.0,121.65064695009242,10.88909426987061,40.0,13.525940155059653,128.91645583689473,9.64175349634263,,autofluorescence,0.0,10,0.3381485038764913
291,527.0,130.00379506641366,11.047438330170777,40.0,13.174612850037382,128.91645583689473,9.64175349634263,,autofluorescence,0.0,10,0.32936532125093454
292,573.0,128.891797556719,10.609075043630018,42.0,13.627370891958927,128.91645583689473,9.64175349634263,,autofluorescence,0.0,10,0.3244612117133078
293,621.0,121.86634460547504,10.428341384863124,44.0,14.118727937056462,128.91645583689473,9.64175349634263,,autofluorescence,0.0,10,0.3208801803876469
294,644.0,132.7950310559006,11.304347826086957,46.0,13.981161262736775,128.91645583689473,9.64175349634263,,autofluorescence,0.0,10,0.3039382883203647
295,770.0,126.07142857142857,10.809090909090909,55.0,13.990976008439674,128.91645583689473,9.64175349634263,,autofluorescence,0.0,10,0.2543813819716304
296,662.0,122.69939577039275,11.013595166163142,47.0,14.067541546143401,128.91645583689473,9.64175349634263,,autofluorescence,0.0,10,0.29930939459879574
297,573.0,131.01221640488657,10.75741710296684,43.0,13.325451207373883,128.91645583689473,9.64175349634263,,autofluorescence,0.0,10,0.30989421412497403
299,687.0,123.82969432314411,10.966521106259098,49.0,14.007098254510506,128.91645583689473,9.64175349634263,,autofluorescence,0.0,10,0.2858591480512348
300,919.0,141.17192600652885,11.219804134929271,66.0,13.924962003901134,128.91645583689473,9.64175349634263,,autofluorescence,0.0,10,0.21098427278638082
301,649.0,123.31895223420648,10.990755007704161,47.0,13.807948620182078,128.91645583689473,9.64175349634263,,autofluorescence,0.0,10,0.2937861408549378
302,911.0,138.59824368825466,11.266739846322722,64.0,14.220322164916844,128.91645583689473,9.64175349634263,,autofluorescence,0.0,10,0.2221925338268257
303,588.0,125.46088435374149,11.739795918367347,40.0,14.687607366290791,128.91645583689473,9.64175349634263,,autofluorescence,0.0,10,0.3671901841572698
305,541.0,130.93160813308688,10.87985212569316,38.0,14.212256971319308,128.91645583689473,9.64175349634263,,autofluorescence,0.0,10,0.3740067624031397
306,556.0,142.85971223021582,12.167266187050359,35.0,15.861323017030438,128.91645583689473,9.64175349634263,,autofluorescence,0.0,10,0.4531806576294411
307,725.0,131.63724137931035,11.713103448275863,49.0,14.78890158999827,128.91645583689473,9.64175349634263,,autofluorescence,0.0,10,0.30181431816323
308,583.0,125.63636363636364,11.336192109777015,42.0,13.839237225371237,128.91645583689473,9.64175349634263,,autofluorescence,0.0,10,0.32950564822312467
309,582.0,126.06357388316151,11.262886597938145,45.0,12.925016261116578,128.91645583689473,9.64175349634263,,autofluorescence,0.0,10,0.2872225835803684
310,822.0,120.82603406326034,11.115571776155718,64.0,12.827801012786924,130.03863950114385,9.75501839120753,,autofluorescence,0.0,9,0.2004343908247957
311,529.0,128.9867674858223,11.128544423440454,40.0,13.222981805195724,130.03863950114385,9.75501839120753,,autofluorescence,0.0,9,0.3305745451298931
312,722.0,144.2229916897507,12.04847645429363,49.0,14.718182250650457,130.03863950114385,9.75501839120753,,autofluorescence,0.0,9,0.30037106633980526
313,597.0,133.53433835845897,11.463986599664992,43.0,13.876476602676387,130.03863950114385,9.75501839120753,,autofluorescence,0.0,9,0.32270875820177647
314,760.0,126.88157894736842,11.269736842105264,56.0,13.567944322203354,130.03863950114385,9.75501839120753,,autofluorescence,0.0,9,0.24228472003934562
315,698.0,132.65902578796562,12.187679083094556,54.0,12.914446883911394,130.03863950114385,9.75501839120753,,autofluorescence,0.0,9,0.2391564237761369
316,608.0,141.07894736842104,11.53453947368421,43.0,14.131857413949662,130.03863950114385,9.75501839120753,,autofluorescence,0.0,9,0.32864784683603865
318,837.0,120.3225806451613,10.68100358422939,62.0,13.499653456384841,130.03863950114385,9.75501839120753,,autofluorescence,0.0,9,0.21773634607072326
319,284.0,130.73239436619718,9.517605633802816,37.0,7.687493497264135,130.03863950114385,9.75501839120753,,autofluorescence,0.0,9,0.2077700945206523
320,645.0,126.70697674418605,10.643410852713178,44.0,14.651529695563665,130.03863950114385,9.75501839120753,,autofluorescence,0.0,9,0.33298931126281056
323,368.0,131.04076086956522,9.858695652173912,34.0,10.768892988922971,130.03863950114385,9.75501839120753,,autofluorescence,0.0,9,0.3167321467330286
325,462.0,122.25324675324676,10.83982683982684,36.0,12.827286179659426,130.03863950114385,9.75501839120753,,autofluorescence,0.0,9,0.3563135049905396
327,826.0,132.84140435835351,11.615012106537531,58.0,14.2396078839976,130.03863950114385,9.75501839120753,,autofluorescence,0.0,9,0.2455104807585793
328,569.0,121.07908611599296,10.768014059753954,44.0,12.899934120845314,130.03863950114385,9.75501839120753,,autofluorescence,0.0,9,0.2931803209283026
329,476.0,124.91176470588235,11.701680672268907,36.0,13.2212726994062,130.03863950114385,9.75501839120753,,autofluorescence,0.0,9,0.36725757498350553
