,area_birth,area_death,cell_id,cell_birth_time,cell_death_time,daughter1_id,daughter2_id,fluor1_mean_death,mother_id,long_axis_death,short_axis_death,fluor1_bg_death,fluor2_bg_death,error_frame,position,aspect_ratio
640,479.0,615.0,52.0,1.0,5.0,126.0,127.0,0.0,0.0,45.0,13.647263234231675,0.0,,,26.0,0.30327251631625946
641,483.0,847.0,53.0,1.0,12.0,197.0,198.0,0.0,0.0,45.0,18.785200947973898,0.0,,6.0,26.0,0.4174489099549755
642,637.0,1004.0,54.0,1.0,11.0,,,0.0,0.0,65.0,15.433747665665702,0.0,,,26.0,0.23744227177947236
643,819.0,983.0,55.0,1.0,4.0,122.0,123.0,0.0,0.0,71.0,13.831493475807692,0.0,,,26.0,0.19480976726489707
644,521.0,129.0,56.0,1.0,12.0,,,0.0,0.0,19.0,6.750167704372733,0.0,,3.0,26.0,0.35527198444067015
645,283.0,472.0,57.0,1.0,13.0,,,0.0,0.0,41.0,11.521940970464865,0.0,,,26.0,0.28102295049914305
646,319.0,582.0,58.0,1.0,6.0,,,0.0,0.0,35.0,16.61313730879819,0.0,,6.0,26.0,0.4746610659656626
647,305.0,791.0,59.0,1.0,16.0,252.0,253.0,0.0,0.0,68.0,11.625947360772162,0.0,,2.0,26.0,0.1709698141290024
648,971.0,1006.0,60.0,1.0,2.0,100.0,101.0,0.0,0.0,65.0,15.455843628505223,0.0,,,26.0,0.23778220966931113
649,445.0,836.0,61.0,1.0,11.0,189.0,190.0,0.0,0.0,61.0,13.699222721528022,0.0,,2.0,26.0,0.22457742166439382
650,88.0,113.0,62.0,1.0,3.0,,,0.0,0.0,18.0,6.200997444091921,0.0,,,26.0,0.3444998580051067
651,375.0,416.0,63.0,1.0,19.0,,,161.20432692307693,0.0,37.0,11.172729817955748,123.28736154964936,,,26.0,0.30196567075556074
652,551.0,424.0,64.0,1.0,19.0,,,242.82075471698113,0.0,46.0,9.210306635896789,123.28736154964936,,,26.0,0.2002240573021041
653,407.0,911.0,65.0,1.0,14.0,231.0,232.0,0.0,0.0,70.0,13.007850332852378,0.0,,,26.0,0.18582643332646254
654,533.0,730.0,66.0,1.0,8.0,,,0.0,0.0,49.0,14.887213181717977,0.0,,,26.0,0.3038206771779179
655,758.0,1027.0,67.0,1.0,5.0,128.0,129.0,0.0,0.0,72.0,14.263889214134686,0.0,,,26.0,0.1981095724185373
656,720.0,664.0,68.0,1.0,3.0,106.0,107.0,0.0,0.0,51.0,13.004811231438007,0.0,,,26.0,0.2549962986556472
657,472.0,1116.0,69.0,1.0,18.0,342.0,343.0,0.0,0.0,55.0,20.28199111879695,0.0,,8.0,26.0,0.3687634748872172
658,419.0,683.0,70.0,1.0,7.0,,,0.0,0.0,47.0,14.520275160994032,0.0,,,26.0,0.30894202470200066
659,383.0,429.0,71.0,1.0,13.0,,,0.0,0.0,48.0,8.943062602047386,0.0,,11.0,26.0,0.18631380420932053
660,938.0,1045.0,72.0,1.0,3.0,108.0,109.0,0.0,0.0,81.0,12.889534979657903,0.0,,,26.0,0.15913006147725806
661,385.0,433.0,73.0,1.0,3.0,,,0.0,0.0,34.0,12.705262369587338,0.0,,,26.0,0.37368418734080405
662,416.0,1287.0,74.0,1.0,13.0,,,0.0,0.0,53.0,24.273361032906354,0.0,,4.0,26.0,0.457987944017101
663,382.0,511.0,75.0,1.0,6.0,,,0.0,0.0,32.0,15.969539992180609,0.0,,,26.0,0.49904812475564403
664,565.0,1120.0,76.0,1.0,12.0,199.0,200.0,0.0,0.0,65.0,17.203661552497874,0.0,,,26.0,0.264671716192275
665,681.0,1023.0,77.0,1.0,10.0,,,0.0,0.0,68.0,15.044034165903613,0.0,,,26.0,0.22123579655740608
666,961.0,1467.0,78.0,1.0,8.0,156.0,157.0,0.0,0.0,93.0,15.77007283980248,0.0,,,26.0,0.16957067569680087
667,747.0,1026.0,79.0,1.0,5.0,130.0,131.0,0.0,0.0,69.0,14.856309920720891,0.0,,,26.0,0.21530883943073756
668,109.0,109.0,80.0,1.0,1.0,,,0.0,0.0,16.0,6.811450481264074,0.0,,,26.0,0.4257156550790046
669,644.0,644.0,81.0,1.0,1.0,,,0.0,0.0,66.0,9.749745871656993,0.0,,,26.0,0.14772342229783322
670,662.0,702.0,82.0,1.0,3.0,112.0,113.0,0.0,0.0,34.0,20.621645374594852,0.0,,2.0,26.0,0.6065189816057309
671,431.0,2205.0,83.0,1.0,18.0,351.0,352.0,0.0,0.0,83.0,26.562337998348152,0.0,,2.0,26.0,0.320028168654797
672,481.0,1008.0,84.0,1.0,9.0,170.0,171.0,0.0,0.0,57.0,17.684131221165178,0.0,,2.0,26.0,0.3102479161607926
673,699.0,901.0,85.0,1.0,4.0,,,0.0,0.0,65.0,13.855231141307286,0.0,,,26.0,0.21315740217395823
674,432.0,475.0,86.0,1.0,3.0,,,0.0,0.0,47.0,10.08484317562869,0.0,,,26.0,0.21457113139635509
675,561.0,1277.0,87.0,1.0,7.0,,,0.0,0.0,71.0,17.977106703064162,0.0,,4.0,26.0,0.2531986859586502
676,208.0,694.0,88.0,1.0,7.0,144.0,145.0,0.0,0.0,52.0,13.325212155885136,0.0,,4.0,26.0,0.256254079920868
677,216.0,1316.0,89.0,1.0,7.0,146.0,147.0,0.0,0.0,89.0,14.774441536217095,0.0,,4.0,26.0,0.16600496108109095
678,89.0,904.0,90.0,1.0,5.0,,,0.0,0.0,54.0,16.72830077141509,0.0,,4.0,26.0,0.30978334761879794
679,330.0,2084.0,91.0,2.0,16.0,250.0,251.0,0.0,25.0,79.0,26.369799542506723,0.0,,13.0,26.0,0.3337949309178066
680,365.0,334.0,92.0,2.0,12.0,,,0.0,25.0,29.0,11.521258817371248,0.0,,12.0,26.0,0.39728478680590507
681,38.0,478.0,93.0,2.0,11.0,,,0.0,0.0,44.0,10.85645716704024,0.0,,3.0,26.0,0.2467376628872782
682,394.0,586.0,94.0,3.0,13.0,,,0.0,10.0,46.0,12.7343473121458,0.0,,,26.0,0.27683363722056087
683,447.0,747.0,95.0,3.0,13.0,,,0.0,10.0,56.0,13.316057397469498,0.0,,12.0,26.0,0.23778673924052676
684,386.0,547.0,96.0,3.0,12.0,,,0.0,22.0,44.0,12.413378489372098,0.0,,,26.0,0.2821222383948204
685,402.0,1731.0,97.0,3.0,15.0,243.0,244.0,0.0,22.0,67.0,25.82205402318542,0.0,,13.0,26.0,0.38540379139082714
686,593.0,849.0,98.0,3.0,16.0,,,0.0,37.0,68.0,12.468733322918956,0.0,,14.0,26.0,0.18336372533704348
687,338.0,810.0,99.0,3.0,16.0,,,0.0,37.0,56.0,14.458748185117022,0.0,,4.0,26.0,0.25819193187708966
688,728.0,1458.0,100.0,3.0,7.0,141.0,142.0,0.0,60.0,88.0,16.570044405869133,0.0,,7.0,26.0,0.18829595915760378
689,329.0,374.0,101.0,3.0,9.0,,,0.0,60.0,34.0,10.965799121264054,0.0,,4.0,26.0,0.3225235035665898
690,362.0,425.0,102.0,3.0,5.0,,,0.0,0.0,33.0,12.858882775940877,0.0,,,26.0,0.38966311442245083
691,424.0,1013.0,103.0,4.0,13.0,,,0.0,7.0,50.0,20.23514604400605,0.0,,13.0,26.0,0.404702920880121
692,430.0,640.0,104.0,4.0,12.0,,,0.0,7.0,46.0,13.893835952662213,0.0,,,26.0,0.30203991201439595
693,73.0,101.0,105.0,4.0,7.0,,,0.0,0.0,17.0,5.710267479828771,0.0,,5.0,26.0,0.33589808704875124
694,163.0,1345.0,106.0,4.0,10.0,179.0,180.0,0.0,68.0,90.0,14.929662244910414,0.0,,5.0,26.0,0.16588513605456015
695,374.0,103.0,107.0,4.0,10.0,,,0.0,68.0,18.0,5.685881367218965,0.0,,8.0,26.0,0.3158822981788314
696,593.0,888.0,108.0,4.0,12.0,,,0.0,72.0,60.0,14.799766080233665,0.0,,,26.0,0.24666276800389442
697,379.0,351.0,109.0,4.0,11.0,,,0.0,72.0,25.0,14.02692359407888,0.0,,6.0,26.0,0.5610769437631552
698,116.0,116.0,110.0,4.0,4.0,,,0.0,0.0,15.0,7.728229553802984,0.0,,,26.0,0.5152153035868656
699,127.0,142.0,111.0,4.0,5.0,,,0.0,0.0,16.0,8.82978742087883,0.0,,,26.0,0.5518617138049269
700,279.0,633.0,112.0,4.0,11.0,,,0.0,82.0,35.0,18.046140977156906,0.0,,6.0,26.0,0.5156040279187687
701,437.0,330.0,113.0,4.0,11.0,,,0.0,82.0,36.0,9.165293181600102,0.0,,6.0,26.0,0.25459147726666953
702,338.0,292.0,114.0,4.0,6.0,134.0,135.0,0.0,0.0,24.0,12.129660037767286,0.0,,6.0,26.0,0.5054025015736369
703,262.0,605.0,115.0,4.0,5.0,,,0.0,0.0,50.0,12.064476068703543,0.0,,5.0,26.0,0.24128952137407086
704,465.0,836.0,116.0,5.0,18.0,298.0,299.0,0.0,19.0,76.0,11.001423534164493,0.0,,,26.0,0.14475557281795384
705,471.0,858.0,117.0,5.0,15.0,241.0,242.0,0.0,19.0,66.0,12.993666611084805,0.0,,13.0,26.0,0.19687373653158796
706,294.0,104.0,118.0,5.0,13.0,,,0.0,23.0,14.0,7.383605853942356,0.0,,13.0,26.0,0.5274004181387397
707,357.0,465.0,119.0,5.0,12.0,,,0.0,23.0,37.0,12.538807239513307,0.0,,,26.0,0.3388866821490083
708,350.0,245.0,120.0,5.0,11.0,,,0.0,43.0,19.0,12.876132078468423,0.0,,11.0,26.0,0.6776911620246538
709,471.0,844.0,121.0,5.0,11.0,,,0.0,43.0,44.0,19.144134276473963,0.0,,,26.0,0.4350939608289537
710,660.0,506.0,122.0,5.0,12.0,,,0.0,55.0,35.0,14.439248852242093,0.0,,11.0,26.0,0.41254996720691695
711,332.0,793.0,123.0,5.0,12.0,,,0.0,55.0,42.0,18.894331811455263,0.0,,11.0,26.0,0.44986504312988723
712,297.0,601.0,124.0,6.0,18.0,307.0,308.0,0.0,29.0,53.0,11.346659042852,0.0,,,26.0,0.21408790646890566
713,302.0,485.0,125.0,6.0,18.0,309.0,310.0,0.0,29.0,53.0,9.141233607461617,0.0,,,26.0,0.17247610580116257
714,607.0,771.0,126.0,6.0,11.0,186.0,187.0,0.0,52.0,58.0,13.283520790524609,0.0,,10.0,26.0,0.22902622052628635
715,255.0,392.0,127.0,6.0,9.0,,,0.0,52.0,31.0,12.579007265745329,0.0,,,26.0,0.40577442792726864
716,456.0,710.0,128.0,6.0,10.0,,,0.0,67.0,47.0,15.096205749212265,0.0,,,26.0,0.3211958670045163
717,606.0,536.0,129.0,6.0,10.0,,,0.0,67.0,38.0,14.103929436074592,0.0,,10.0,26.0,0.37115603779143663
718,559.0,580.0,130.0,6.0,18.0,346.0,347.0,0.0,79.0,58.0,9.985065513302047,0.0,,,26.0,0.17215630195348355
719,490.0,977.0,131.0,6.0,18.0,348.0,349.0,0.0,79.0,60.0,16.27014994133195,0.0,,,26.0,0.27116916568886584
720,388.0,428.0,132.0,7.0,11.0,,,0.0,0.0,55.0,7.7504709982149,0.0,,11.0,26.0,0.14091765451299818
721,150.0,177.0,133.0,7.0,11.0,,,0.0,0.0,32.0,5.513794830598599,0.0,,,26.0,0.1723060884562062
722,131.0,586.0,134.0,7.0,13.0,,,0.0,114.0,40.0,14.6522426157908,0.0,,8.0,26.0,0.36630606539477
723,29.0,29.0,135.0,7.0,7.0,,,0.0,114.0,10.0,2.824529252880778,0.0,,,26.0,0.2824529252880778
724,118.0,570.0,136.0,7.0,13.0,,,0.0,0.0,39.0,14.538872085756216,0.0,,8.0,26.0,0.3727915919424671
725,369.0,557.0,137.0,8.0,16.0,,,0.0,39.0,53.0,10.508189283267429,0.0,,,26.0,0.19826772232580053
726,341.0,3821.0,138.0,8.0,17.0,270.0,271.0,0.0,39.0,106.0,36.04882380765553,0.0,,17.0,26.0,0.3400832434684484
727,252.0,252.0,139.0,8.0,8.0,,,0.0,48.0,24.0,10.498631092621338,0.0,,,26.0,0.43744296219255574
728,108.0,108.0,140.0,8.0,8.0,,,0.0,48.0,18.0,5.92216997084953,0.0,,,26.0,0.3290094428249739
729,770.0,1153.0,141.0,8.0,9.0,166.0,167.0,0.0,100.0,53.0,21.731945938196798,0.0,,9.0,26.0,0.4100367158150339
730,681.0,1373.0,142.0,8.0,11.0,,,0.0,100.0,64.0,21.453879761371468,0.0,,9.0,26.0,0.3352168712714292
731,215.0,371.0,143.0,8.0,13.0,,,0.0,0.0,44.0,8.438916360435252,0.0,,,26.0,0.19179355364625572
732,419.0,419.0,144.0,8.0,8.0,160.0,161.0,0.0,88.0,48.0,8.717573087225427,0.0,,,26.0,0.18161610598386305
733,272.0,116.0,145.0,8.0,10.0,,,0.0,88.0,24.0,4.820828670675792,0.0,,9.0,26.0,0.200867861278158
734,331.0,331.0,146.0,8.0,8.0,,,0.0,89.0,39.0,8.441285255607943,0.0,,,26.0,0.21644321168225494
735,593.0,593.0,147.0,8.0,8.0,,,0.0,89.0,82.0,7.235241736419579,0.0,,,26.0,0.08823465532218999
736,241.0,302.0,148.0,9.0,10.0,,,0.0,12.0,34.0,8.865761918946005,0.0,,,26.0,0.2607577034984119
737,266.0,269.0,149.0,9.0,10.0,,,0.0,12.0,25.0,10.729603294297966,0.0,,,26.0,0.42918413177191866
738,383.0,416.0,150.0,9.0,19.0,,,165.30048076923077,20.0,34.0,12.225139477308817,123.28736154964936,,19.0,26.0,0.3595629258032005
739,491.0,535.0,151.0,9.0,19.0,,,177.18317757009345,20.0,43.0,12.44121344802596,123.28736154964936,,,26.0,0.28933054530292934
740,299.0,215.0,152.0,9.0,10.0,,,0.0,26.0,31.0,6.9216195966215315,0.0,,10.0,26.0,0.22327805150392038
741,397.0,487.0,153.0,9.0,13.0,,,0.0,26.0,32.0,15.179997115568543,0.0,,12.0,26.0,0.474374909861517
742,358.0,440.0,154.0,9.0,15.0,,,0.0,28.0,33.0,13.321607699623966,0.0,,,26.0,0.40368508180678686
743,504.0,1191.0,155.0,9.0,18.0,305.0,306.0,0.0,28.0,53.0,22.44046464482063,0.0,,16.0,26.0,0.42340499329850245
744,810.0,861.0,156.0,9.0,11.0,,,0.0,78.0,54.0,15.91270780774086,0.0,,,26.0,0.29467977421742336
745,712.0,791.0,157.0,9.0,11.0,,,0.0,78.0,55.0,14.37011012262286,0.0,,,26.0,0.2612747295022338
746,14.0,16.0,158.0,9.0,10.0,,,0.0,0.0,9.0,1.7076128603339162,0.0,,,26.0,0.18973476225932404
747,1278.0,1278.0,159.0,9.0,9.0,,,0.0,0.0,86.0,14.854046247597395,0.0,,,26.0,0.17272146799531854
748,254.0,475.0,160.0,9.0,13.0,,,0.0,144.0,36.0,12.882090055950341,0.0,,11.0,26.0,0.3578358348875095
749,345.0,119.0,161.0,9.0,12.0,,,0.0,144.0,22.0,5.3705627294047105,0.0,,11.0,26.0,0.2441164877002141
750,419.0,374.0,162.0,10.0,19.0,,,166.26470588235293,3.0,32.0,11.68359081599702,123.28736154964936,,19.0,26.0,0.36511221299990687
751,396.0,670.0,163.0,10.0,19.0,,,164.3179104477612,3.0,57.0,11.748061790834667,123.28736154964936,,,26.0,0.20610634720762575
752,650.0,850.0,164.0,10.0,13.0,210.0,211.0,0.0,50.0,73.0,11.64134060469012,0.0,,,26.0,0.1594704192423304
753,1411.0,1485.0,165.0,10.0,11.0,184.0,185.0,0.0,50.0,83.0,17.888314349406706,0.0,,,26.0,0.2155218596314061
754,460.0,436.0,166.0,10.0,13.0,,,0.0,141.0,46.0,9.457117750466196,0.0,,,26.0,0.20558951631448252
755,368.0,526.0,167.0,10.0,13.0,,,0.0,141.0,46.0,11.439178014373617,0.0,,,26.0,0.24867778292116557
756,50.0,50.0,168.0,10.0,10.0,,,0.0,0.0,10.0,4.658814080100463,0.0,,,26.0,0.4658814080100463
757,279.0,714.0,169.0,10.0,12.0,,,0.0,0.0,57.0,12.518451310298431,0.0,,12.0,26.0,0.2196219528122532
758,759.0,257.0,170.0,10.0,12.0,,,0.0,84.0,25.0,10.257170540208318,0.0,,11.0,26.0,0.4102868216083327
759,309.0,501.0,171.0,10.0,11.0,,,0.0,84.0,35.0,14.289505129834682,0.0,,11.0,26.0,0.4082715751381338
760,291.0,273.0,172.0,10.0,11.0,,,0.0,0.0,37.0,7.287429720273809,0.0,,,26.0,0.19695756000740025
761,394.0,638.0,173.0,11.0,19.0,,,167.69122257053291,5.0,56.0,11.37302178173219,123.28736154964936,,,26.0,0.2030896746737891
762,464.0,622.0,174.0,11.0,19.0,,,174.40996784565917,5.0,53.0,11.723991836450633,123.28736154964936,,,26.0,0.22120739314057797
763,331.0,348.0,175.0,11.0,12.0,,,0.0,27.0,30.0,11.598823450390057,0.0,,,26.0,0.3866274483463352
764,421.0,460.0,176.0,11.0,12.0,,,0.0,27.0,38.0,12.100992392118863,0.0,,,26.0,0.3184471682136543
765,334.0,521.0,177.0,11.0,16.0,,,0.0,41.0,44.0,11.82497814433193,0.0,,13.0,26.0,0.26874950328027114
766,471.0,573.0,178.0,11.0,16.0,,,0.0,41.0,47.0,12.172279929328536,0.0,,13.0,26.0,0.25898467934741565
767,359.0,372.0,179.0,11.0,15.0,,,0.0,106.0,26.0,14.278860507648272,0.0,,,26.0,0.5491869426018566
768,907.0,266.0,180.0,11.0,19.0,,,253.60526315789474,106.0,25.0,10.609245525861143,123.28736154964936,,13.0,26.0,0.4243698210344457
769,302.0,290.0,181.0,12.0,13.0,,,0.0,4.0,26.0,11.14552770864227,0.0,,,26.0,0.4286741426400873
770,433.0,461.0,182.0,12.0,13.0,,,0.0,4.0,34.0,13.547564038494109,0.0,,,26.0,0.39845776583806203
771,314.0,874.0,183.0,12.0,18.0,324.0,325.0,0.0,0.0,82.0,10.650791892453071,0.0,,18.0,26.0,0.12988770600552527
772,821.0,926.0,184.0,12.0,14.0,226.0,227.0,0.0,165.0,59.0,15.667984693317491,0.0,,,26.0,0.26555906259860157
773,411.0,422.0,185.0,12.0,18.0,334.0,335.0,0.0,165.0,41.0,10.288966131283154,0.0,,,26.0,0.25095039344593056
774,271.0,340.0,186.0,12.0,14.0,,,0.0,126.0,40.0,8.487742504172223,0.0,,,26.0,0.21219356260430558
775,597.0,824.0,187.0,12.0,14.0,,,0.0,126.0,71.0,11.593956120313,0.0,,,26.0,0.16329515662412677
776,434.0,2352.0,188.0,12.0,14.0,228.0,229.0,0.0,0.0,94.0,25.02536357209792,0.0,,14.0,26.0,0.26622727204359486
777,465.0,620.0,189.0,12.0,19.0,,,191.9725806451613,61.0,51.0,12.147087697602212,123.28736154964936,,,26.0,0.23817819014906297
778,401.0,570.0,190.0,12.0,19.0,,,189.48245614035088,61.0,49.0,11.645167150179281,123.28736154964936,,,26.0,0.2376564724526384
779,218.0,218.0,191.0,12.0,12.0,,,0.0,0.0,28.0,7.758465144895467,0.0,,,26.0,0.2770880408891238
780,22.0,22.0,192.0,12.0,12.0,,,0.0,0.0,8.0,2.677516824159879,0.0,,,26.0,0.33468960301998485
781,483.0,281.0,193.0,12.0,13.0,,,0.0,0.0,38.0,7.38340984277378,0.0,,13.0,26.0,0.19430025902036263
782,670.0,768.0,194.0,12.0,13.0,,,0.0,0.0,47.0,16.34879082753102,0.0,,,26.0,0.3478466133517238
783,234.0,375.0,195.0,12.0,15.0,,,0.0,0.0,27.0,13.865143495700378,0.0,,,26.0,0.5135238331740881
784,17.0,459.0,196.0,13.0,15.0,,,0.0,0.0,32.0,14.339609797224817,0.0,,14.0,26.0,0.44811280616327553
785,432.0,114.0,197.0,13.0,14.0,,,0.0,53.0,14.0,8.068343597455883,0.0,,14.0,26.0,0.5763102569611345
786,417.0,427.0,198.0,13.0,14.0,,,0.0,53.0,38.0,11.233637166581852,0.0,,,26.0,0.2956220306995224
787,594.0,586.0,199.0,13.0,15.0,,,0.0,76.0,43.0,13.60500539508401,0.0,,,26.0,0.31639547430427933
788,571.0,630.0,200.0,13.0,15.0,,,0.0,76.0,46.0,13.686257741594579,0.0,,,26.0,0.2975273422085778
789,593.0,604.0,201.0,14.0,17.0,,,0.0,0.0,42.0,14.36682175351986,0.0,,15.0,26.0,0.3420671846076157
790,339.0,495.0,202.0,14.0,19.0,,,239.76363636363635,31.0,48.0,10.302051037481194,123.28736154964936,,,26.0,0.2146260632808582
791,251.0,412.0,203.0,14.0,19.0,,,251.25728155339806,31.0,46.0,8.928168082828115,123.28736154964936,,,26.0,0.1940906104962634
792,406.0,469.0,204.0,14.0,19.0,,,198.52025586353943,32.0,40.0,11.72512403348934,123.28736154964936,,,26.0,0.2931281008372335
793,336.0,399.0,205.0,14.0,19.0,,,216.48370927318297,32.0,40.0,9.946498389473515,123.28736154964936,,,26.0,0.24866245973683787
794,414.0,670.0,206.0,14.0,19.0,,,226.8865671641791,34.0,57.0,11.751285296148657,123.28736154964936,,,26.0,0.2061628999324326
795,312.0,520.0,207.0,14.0,19.0,,,263.96153846153845,34.0,54.0,9.629943912518048,123.28736154964936,,,26.0,0.17833229467626013
796,351.0,590.0,208.0,14.0,19.0,,,199.8779661016949,45.0,53.0,11.064771075706695,123.28736154964936,,,26.0,0.2087692655793716
797,327.0,394.0,209.0,14.0,17.0,,,0.0,45.0,40.0,9.844955389470167,0.0,,,26.0,0.24612388473675417
798,399.0,492.0,210.0,14.0,18.0,328.0,329.0,0.0,164.0,46.0,10.668934828711048,0.0,,,26.0,0.23193336584154453
799,513.0,663.0,211.0,14.0,18.0,332.0,333.0,0.0,164.0,54.0,12.2467358098346,0.0,,,26.0,0.22679140388582594
800,689.0,762.0,212.0,14.0,16.0,254.0,255.0,0.0,0.0,64.0,11.883806306899286,0.0,,16.0,26.0,0.18568447354530135
801,630.0,377.0,213.0,15.0,16.0,,,0.0,0.0,33.0,11.441977339533878,0.0,,16.0,26.0,0.34672658604648116
802,979.0,765.0,214.0,15.0,16.0,,,0.0,0.0,35.0,21.839977992101378,0.0,,16.0,26.0,0.6239993712028965
803,630.0,679.0,215.0,15.0,16.0,,,0.0,0.0,52.0,13.058004008771475,0.0,,,26.0,0.2511154617071437
804,339.0,335.0,216.0,15.0,16.0,,,0.0,0.0,31.0,10.780329030129332,0.0,,,26.0,0.34775254935901073
805,457.0,488.0,217.0,15.0,16.0,,,0.0,0.0,35.0,13.784152555207823,0.0,,,26.0,0.39383293014879495
806,1392.0,1999.0,218.0,15.0,17.0,262.0,263.0,0.0,0.0,77.0,25.956285956411595,0.0,,16.0,26.0,0.3370946228105402
807,345.0,345.0,219.0,15.0,15.0,,,0.0,0.0,32.0,10.768123974596906,0.0,,,26.0,0.3365038742061533
808,578.0,649.0,220.0,15.0,19.0,,,148.47919876733437,0.0,46.0,14.100858792170952,123.28736154964936,,17.0,26.0,0.30654040852545544
809,565.0,643.0,221.0,15.0,19.0,,,153.57387247278382,0.0,45.0,14.293944087344617,123.28736154964936,,19.0,26.0,0.3176432019409915
810,382.0,641.0,222.0,15.0,19.0,,,254.53354134165366,33.0,61.0,10.506570814354031,123.28736154964936,,,26.0,0.1722388658090825
811,664.0,795.0,223.0,15.0,19.0,,,218.95220125786165,33.0,68.0,11.676291602420372,123.28736154964936,,,26.0,0.171710170623829
812,482.0,556.0,224.0,15.0,18.0,320.0,321.0,0.0,46.0,46.0,12.087041520783645,0.0,,,26.0,0.2627617721909488
813,449.0,549.0,225.0,15.0,18.0,322.0,323.0,0.0,46.0,51.0,10.763537848247664,0.0,,,26.0,0.21104976173034634
814,756.0,1095.0,226.0,15.0,18.0,330.0,331.0,0.0,184.0,67.0,16.32068852411683,0.0,,,26.0,0.24359236603159445
815,176.0,173.0,227.0,15.0,16.0,,,0.0,184.0,29.0,5.947248389056163,0.0,,,26.0,0.20507753065710907
816,2394.0,3723.0,228.0,15.0,17.0,281.0,282.0,0.0,188.0,80.0,46.53405497648403,0.0,,17.0,26.0,0.5816756872060503
817,469.0,529.0,229.0,15.0,16.0,,,0.0,188.0,53.0,9.945008651734952,0.0,,,26.0,0.18764167267424436
818,562.0,397.0,230.0,15.0,19.0,,,208.69521410579344,0.0,34.0,11.667823200717734,123.28736154964936,,17.0,26.0,0.3431712706093451
819,341.0,519.0,231.0,15.0,19.0,,,176.76878612716763,65.0,47.0,11.045235967936746,123.28736154964936,,,26.0,0.23500502059439884
820,526.0,526.0,232.0,15.0,19.0,,,163.56273764258555,65.0,48.0,10.953893572190944,123.28736154964936,,,26.0,0.22820611608731134
821,539.0,565.0,233.0,15.0,16.0,,,0.0,0.0,38.0,14.859980670184873,0.0,,,26.0,0.39105212289960195
822,290.0,285.0,234.0,15.0,16.0,,,0.0,0.0,31.0,9.191270805417743,0.0,,,26.0,0.2964926066263788
823,313.0,272.0,235.0,15.0,16.0,,,0.0,0.0,24.0,11.270824649706087,0.0,,,26.0,0.46961769373775364
824,1034.0,1147.0,236.0,15.0,16.0,,,0.0,0.0,61.0,18.79277753738944,0.0,,,26.0,0.3080783202850728
825,2977.0,2977.0,237.0,15.0,15.0,,,0.0,0.0,106.0,28.092197465977595,0.0,,,26.0,0.2650207308111094
826,1163.0,1244.0,238.0,15.0,16.0,,,0.0,0.0,79.0,15.746775556734258,0.0,,,26.0,0.1993262728700539
827,259.0,226.0,239.0,15.0,16.0,,,0.0,0.0,28.0,8.03521507510048,0.0,,,26.0,0.28697196696787425
828,562.0,562.0,240.0,16.0,16.0,,,0.0,0.0,45.0,12.500205914001043,0.0,,,26.0,0.27778235364446763
829,377.0,464.0,241.0,16.0,19.0,,,134.54310344827587,117.0,42.0,11.00285303659194,123.28736154964936,,,26.0,0.2619726913474271
830,519.0,573.0,242.0,16.0,19.0,,,134.90924956369983,117.0,49.0,11.692715648903768,123.28736154964936,,,26.0,0.23862684997762793
831,1560.0,1685.0,243.0,16.0,17.0,264.0,265.0,0.0,97.0,96.0,17.54833366094246,0.0,,,26.0,0.18279514230148397
832,374.0,396.0,244.0,16.0,17.0,,,0.0,97.0,38.0,10.385968131027603,0.0,,,26.0,0.27331495081651586
833,49.0,49.0,245.0,16.0,16.0,,,0.0,0.0,10.0,4.874239914766835,0.0,,,26.0,0.48742399147668347
834,477.0,477.0,246.0,16.0,16.0,,,0.0,0.0,37.0,12.852566254763133,0.0,,,26.0,0.3473666555341387
835,517.0,541.0,247.0,16.0,19.0,,,260.6561922365989,0.0,42.0,12.871820157255067,123.28736154964936,,,26.0,0.30647190850607303
836,956.0,1511.0,248.0,17.0,18.0,301.0,302.0,0.0,24.0,81.0,18.651671457282667,0.0,,18.0,26.0,0.23026754885534156
837,599.0,599.0,249.0,17.0,17.0,,,0.0,24.0,64.0,9.360634790603914,0.0,,,26.0,0.14625991860318616
838,485.0,358.0,250.0,17.0,19.0,,,160.03072625698323,91.0,30.0,11.916304537263894,123.28736154964936,,18.0,26.0,0.3972101512421298
839,1117.0,2627.0,251.0,17.0,18.0,303.0,304.0,0.0,91.0,91.0,28.863557483646627,0.0,,18.0,26.0,0.31718195036974317
840,336.0,477.0,252.0,17.0,19.0,,,195.85534591194968,59.0,40.0,11.920651271515073,123.28736154964936,,,26.0,0.2980162817878768
841,448.0,461.0,253.0,17.0,19.0,,,196.32754880694142,59.0,38.0,12.13326080688626,123.28736154964936,,,26.0,0.31929633702332266
842,325.0,225.0,254.0,17.0,19.0,,,468.56,212.0,24.0,9.389166718131703,123.28736154964936,,18.0,26.0,0.39121527992215427
843,385.0,513.0,255.0,17.0,19.0,,,262.4970760233918,212.0,43.0,11.908400747693399,123.28736154964936,,,26.0,0.2769395522719395
844,6.0,6.0,256.0,17.0,17.0,,,0.0,0.0,2.0,2.2382741989969333,0.0,,,26.0,1.1191370994984666
845,888.0,888.0,257.0,18.0,18.0,292.0,293.0,0.0,0.0,61.0,14.550620723354246,0.0,,,26.0,0.23853476595662698
