value,parameter,carbon,temp
-14.242754296248314,epRA,glucose,37
-14.41001585141948,epRA,glucose,37
-14.383614906452385,epRA,glucose,37
-14.309576507209787,epRA,glucose,37
-14.258782718960646,epRA,glucose,37
-14.458760654767266,epRA,glucose,37
-14.524318922069606,epRA,glucose,37
-14.405996413655027,epRA,glucose,37
-14.263717488029926,epRA,glucose,37
-14.99298602206964,epRA,glucose,37
-14.561538467812825,epRA,glucose,37
-14.277143164524764,epRA,glucose,37
-14.321569184783955,epRA,glucose,37
-14.291380648929179,epRA,glucose,37
-14.326528566998908,epRA,glucose,37
-14.695805248565113,epRA,glucose,37
-14.430448354601145,epRA,glucose,37
-14.679937865905194,epRA,glucose,37
-14.935954733339821,epRA,glucose,37
-14.682723717908939,epRA,glucose,37
-14.39746898694394,epRA,glucose,37
-14.612872521740924,epRA,glucose,37
-14.339847211250898,epRA,glucose,37
-14.640042011081116,epRA,glucose,37
-14.627793933266318,epRA,glucose,37
-14.603675168432456,epRA,glucose,37
-14.606769096442658,epRA,glucose,37
-14.675856057328412,epRA,glucose,37
-14.796596460517359,epRA,glucose,37
-14.881356458042962,epRA,glucose,37
-14.876938582951023,epRA,glucose,37
-14.757996573723467,epRA,glucose,37
-14.540009617609872,epRA,glucose,37
-14.220457845779277,epRA,glucose,37
-14.293175545985614,epRA,glucose,37
-14.679769084863727,epRA,glucose,37
-14.569168297078095,epRA,glucose,37
-14.612222881188027,epRA,glucose,37
-14.528871092087476,epRA,glucose,37
-14.536713458761195,epRA,glucose,37
-14.256381318382564,epRA,glucose,37
-14.265022233391973,epRA,glucose,37
-14.738307974454903,epRA,glucose,37
-14.63623424548706,epRA,glucose,37
-14.653888670907044,epRA,glucose,37
-14.387564994182915,epRA,glucose,37
-14.325127233731692,epRA,glucose,37
-14.469012612800174,epRA,glucose,37
-14.400423311378365,epRA,glucose,37
-14.400804984862692,epRA,glucose,37
-14.49605193581483,epRA,glucose,37
-14.339841195837726,epRA,glucose,37
-14.485106582791097,epRA,glucose,37
-14.414318387620368,epRA,glucose,37
-14.434429875074207,epRA,glucose,37
-14.390315822098671,epRA,glucose,37
-14.491260862715652,epRA,glucose,37
-14.426430362057534,epRA,glucose,37
-14.45673798833138,epRA,glucose,37
-14.690711730011554,epRA,glucose,37
-14.709176121767337,epRA,glucose,37
-14.25659455539325,epRA,glucose,37
-14.876854753780936,epRA,glucose,37
-14.857228666487353,epRA,glucose,37
-14.930475853552107,epRA,glucose,37
-14.655144637578472,epRA,glucose,37
-14.744556360106515,epRA,glucose,37
-14.705110129450885,epRA,glucose,37
-14.462867212022257,epRA,glucose,37
-14.314789464375888,epRA,glucose,37
-14.263628823314349,epRA,glucose,37
-14.38244096095922,epRA,glucose,37
-14.264459140073809,epRA,glucose,37
-14.317945735805145,epRA,glucose,37
-14.618874744584172,epRA,glucose,37
-14.626108868899415,epRA,glucose,37
-14.417108496868531,epRA,glucose,37
-14.42484070191137,epRA,glucose,37
-14.511850320145063,epRA,glucose,37
-14.61558755050927,epRA,glucose,37
-14.807042609921782,epRA,glucose,37
-14.762033830514893,epRA,glucose,37
-14.292609191388737,epRA,glucose,37
-14.273887001541475,epRA,glucose,37
-14.264576272851762,epRA,glucose,37
-14.427847010918434,epRA,glucose,37
-14.683754963391713,epRA,glucose,37
-14.683963260362637,epRA,glucose,37
-14.812263485359654,epRA,glucose,37
-14.965471511102404,epRA,glucose,37
-14.945004075534316,epRA,glucose,37
-14.372759219908676,epRA,glucose,37
-14.359668014507807,epRA,glucose,37
-14.197274932100273,epRA,glucose,37
-14.326100427056591,epRA,glucose,37
-14.217974506902314,epRA,glucose,37
-14.227776446678904,epRA,glucose,37
-14.614925846578819,epRA,glucose,37
-14.612760877974798,epRA,glucose,37
-14.453775868096194,epRA,glucose,37
-14.550382948400983,epRA,glucose,37
-14.598715300967157,epRA,glucose,37
-14.273760795570817,epRA,glucose,37
-14.343424959790747,epRA,glucose,37
-14.60172974256981,epRA,glucose,37
-14.482880785577759,epRA,glucose,37
-14.448907884444665,epRA,glucose,37
-14.520991006001998,epRA,glucose,37
-14.815597952989112,epRA,glucose,37
-14.661186771085891,epRA,glucose,37
-14.337855087407286,epRA,glucose,37
-14.362809714095476,epRA,glucose,37
-14.060112703818461,epRA,glucose,37
-14.387595862426604,epRA,glucose,37
-14.507076551953203,epRA,glucose,37
-14.417122340770373,epRA,glucose,37
-14.604571911743017,epRA,glucose,37
-14.382093736361314,epRA,glucose,37
-14.119879635545654,epRA,glucose,37
-14.164653801044258,epRA,glucose,37
-14.404399060881737,epRA,glucose,37
-14.320352735071118,epRA,glucose,37
-14.375897740310368,epRA,glucose,37
-14.317489848191116,epRA,glucose,37
-14.439469497036631,epRA,glucose,37
-14.397252156772252,epRA,glucose,37
-14.325272605438428,epRA,glucose,37
-14.505889542215515,epRA,glucose,37
-14.499070516670896,epRA,glucose,37
-14.47197703398975,epRA,glucose,37
-14.504712802074122,epRA,glucose,37
-14.291504415704498,epRA,glucose,37
-14.477133258668832,epRA,glucose,37
-14.544679876022322,epRA,glucose,37
-14.677525758214715,epRA,glucose,37
-14.67479314812212,epRA,glucose,37
-14.59019416113134,epRA,glucose,37
-14.474393063191464,epRA,glucose,37
-14.59263591991361,epRA,glucose,37
-14.353920914116102,epRA,glucose,37
-14.263326403021791,epRA,glucose,37
-14.43551265944314,epRA,glucose,37
-14.461563855780136,epRA,glucose,37
-14.574793342988492,epRA,glucose,37
-14.489849906068889,epRA,glucose,37
-14.459960894818094,epRA,glucose,37
-14.424571711012703,epRA,glucose,37
-14.779610318886833,epRA,glucose,37
-14.788034311289586,epRA,glucose,37
-14.676129411974053,epRA,glucose,37
-14.358499796927187,epRA,glucose,37
-14.405359251715698,epRA,glucose,37
-14.376110682415458,epRA,glucose,37
-14.454984254195338,epRA,glucose,37
-14.547015672674712,epRA,glucose,37
-14.591514807767389,epRA,glucose,37
-14.48328525041137,epRA,glucose,37
-14.577823508051146,epRA,glucose,37
-14.305471629755681,epRA,glucose,37
-14.852903387304403,epRA,glucose,37
-14.512219462238438,epRA,glucose,37
-14.577743954041686,epRA,glucose,37
-14.690893006981657,epRA,glucose,37
-14.631691696647996,epRA,glucose,37
-14.40432184821001,epRA,glucose,37
-14.416137953382743,epRA,glucose,37
-14.310339665425673,epRA,glucose,37
-14.748968793040037,epRA,glucose,37
-14.623776071200997,epRA,glucose,37
-14.467971916273244,epRA,glucose,37
-14.598325722206068,epRA,glucose,37
-14.47307681656183,epRA,glucose,37
-14.566906264406706,epRA,glucose,37
-14.503504939521795,epRA,glucose,37
-14.391569113640257,epRA,glucose,37
-14.677717197142911,epRA,glucose,37
-14.356207460607076,epRA,glucose,37
-14.615640813952009,epRA,glucose,37
-14.258561239339539,epRA,glucose,37
-14.66855479347085,epRA,glucose,37
-14.64322886504326,epRA,glucose,37
-14.40708569304815,epRA,glucose,37
-14.174808596212515,epRA,glucose,37
-14.290290773922173,epRA,glucose,37
-14.28884124032185,epRA,glucose,37
-14.7126410475427,epRA,glucose,37
-14.58699716478489,epRA,glucose,37
-14.429597351537264,epRA,glucose,37
-14.512777779806159,epRA,glucose,37
-14.442869875061223,epRA,glucose,37
-14.31453015209877,epRA,glucose,37
-14.33317412778151,epRA,glucose,37
-14.33561159121837,epRA,glucose,37
-14.325517851789648,epRA,glucose,37
-14.159755744161288,epRA,glucose,37
-14.409538673616598,epRA,glucose,37
-14.592399018213206,epRA,glucose,37
-14.671877736785829,epRA,glucose,37
-14.45614313844961,epRA,glucose,37
-14.686627934218953,epRA,glucose,37
-14.662028273773561,epRA,glucose,37
-14.350922069797917,epRA,glucose,37
-14.424043729304536,epRA,glucose,37
-14.466692207070832,epRA,glucose,37
-14.429599457764724,epRA,glucose,37
-14.693750594894313,epRA,glucose,37
-14.667650686320448,epRA,glucose,37
-14.573707810453444,epRA,glucose,37
-14.279512700580293,epRA,glucose,37
-14.551087920735824,epRA,glucose,37
-14.391474231662754,epRA,glucose,37
-14.706855146863495,epRA,glucose,37
-14.703151855463465,epRA,glucose,37
-14.640077930353117,epRA,glucose,37
-14.518834579480503,epRA,glucose,37
-14.260550982900785,epRA,glucose,37
-14.335541697555083,epRA,glucose,37
-14.700870791776811,epRA,glucose,37
-14.724703493707237,epRA,glucose,37
-14.44473430371846,epRA,glucose,37
-14.499160160471218,epRA,glucose,37
-14.407378147559944,epRA,glucose,37
-14.58913311215297,epRA,glucose,37
-14.660594454860448,epRA,glucose,37
-14.59075862792231,epRA,glucose,37
-14.650303412058651,epRA,glucose,37
-14.477303660242873,epRA,glucose,37
-14.600726527711867,epRA,glucose,37
-14.254907469843678,epRA,glucose,37
-14.294543484093808,epRA,glucose,37
-14.810095717909892,epRA,glucose,37
-14.763113820084563,epRA,glucose,37
-14.745980207380487,epRA,glucose,37
-14.339258354738543,epRA,glucose,37
-14.40847030493045,epRA,glucose,37
-14.366527721765944,epRA,glucose,37
-14.526029287508015,epRA,glucose,37
-14.649176864344195,epRA,glucose,37
-14.582528349034718,epRA,glucose,37
-14.840533575576655,epRA,glucose,37
-14.69970032941087,epRA,glucose,37
-14.785332607515235,epRA,glucose,37
-14.694902078121842,epRA,glucose,37
-14.334425664489016,epRA,glucose,37
-14.2571172452197,epRA,glucose,37
-14.329183054067745,epRA,glucose,37
-14.72150097668744,epRA,glucose,37
-14.471689609939817,epRA,glucose,37
-14.525613891322418,epRA,glucose,37
-14.398289734950636,epRA,glucose,37
-14.325986352657749,epRA,glucose,37
-14.667155931884722,epRA,glucose,37
-14.585407569374086,epRA,glucose,37
-14.261736486884546,epRA,glucose,37
-14.142401803325416,epRA,glucose,37
-14.152347765750626,epRA,glucose,37
-14.50669158762639,epRA,glucose,37
-14.499311910745968,epRA,glucose,37
-14.51689596967887,epRA,glucose,37
-14.450555695916016,epRA,glucose,37
-14.564602386081846,epRA,glucose,37
-14.762790363360153,epRA,glucose,37
-14.41341710682674,epRA,glucose,37
-14.319506549301781,epRA,glucose,37
-14.297407024183174,epRA,glucose,37
-14.251180343496895,epRA,glucose,37
-14.26341304365285,epRA,glucose,37
-14.009334476608279,epRA,glucose,37
-14.067965678516813,epRA,glucose,37
-14.23916879328219,epRA,glucose,37
-14.724718494228725,epRA,glucose,37
-14.762943581864336,epRA,glucose,37
-14.630896907717734,epRA,glucose,37
-14.630779289697642,epRA,glucose,37
-14.46429735368912,epRA,glucose,37
-14.722741343412974,epRA,glucose,37
-14.735831382089998,epRA,glucose,37
-14.602104557044447,epRA,glucose,37
-14.690041655525107,epRA,glucose,37
-14.719313199237776,epRA,glucose,37
-14.70421526117783,epRA,glucose,37
-14.2928351798834,epRA,glucose,37
-14.273253683302366,epRA,glucose,37
-14.358522965619667,epRA,glucose,37
-14.587970704670237,epRA,glucose,37
-14.610402689809229,epRA,glucose,37
-14.358848363756179,epRA,glucose,37
-14.585847524282618,epRA,glucose,37
-14.488645139623022,epRA,glucose,37
-14.389378130917487,epRA,glucose,37
-14.364070222489683,epRA,glucose,37
-14.208868223024794,epRA,glucose,37
-14.707917776710254,epRA,glucose,37
-14.712511531254377,epRA,glucose,37
-14.576624250213444,epRA,glucose,37
-14.516333246538021,epRA,glucose,37
-14.577280694476487,epRA,glucose,37
-14.418165879878817,epRA,glucose,37
-14.748613592344848,epRA,glucose,37
-14.352236892838507,epRA,glucose,37
-14.632012346554133,epRA,glucose,37
-14.462309393186487,epRA,glucose,37
-14.530453450951654,epRA,glucose,37
-14.40241603027455,epRA,glucose,37
-14.536809408505908,epRA,glucose,37
-14.49951499966538,epRA,glucose,37
-14.422435561761823,epRA,glucose,37
-14.531869171333772,epRA,glucose,37
-14.601227156260567,epRA,glucose,37
-14.506485036758887,epRA,glucose,37
-14.5149554095191,epRA,glucose,37
-14.53281748063717,epRA,glucose,37
-14.320908595998835,epRA,glucose,37
-14.504815323152096,epRA,glucose,37
-14.52822795239661,epRA,glucose,37
-14.629861633735885,epRA,glucose,37
-14.702464377048615,epRA,glucose,37
-14.436429914900577,epRA,glucose,37
-14.227217433951656,epRA,glucose,37
-14.216995684336634,epRA,glucose,37
-14.793573319419986,epRA,glucose,37
-14.385281050053491,epRA,glucose,37
-14.722444933455623,epRA,glucose,37
-14.81050124037961,epRA,glucose,37
-14.65871648271335,epRA,glucose,37
-14.344734827602593,epRA,glucose,37
-14.28994051313169,epRA,glucose,37
-14.416485159047108,epRA,glucose,37
-14.607088491931908,epRA,glucose,37
-14.585292978056845,epRA,glucose,37
-14.298603354228739,epRA,glucose,37
-14.737082504515538,epRA,glucose,37
-14.304669577985615,epRA,glucose,37
-14.409346410605462,epRA,glucose,37
-14.50460885665767,epRA,glucose,37
-14.363384465755257,epRA,glucose,37
-14.580723587054912,epRA,glucose,37
-14.569682343158373,epRA,glucose,37
-14.47210895439135,epRA,glucose,37
-14.839645000348941,epRA,glucose,37
-14.486690415011092,epRA,glucose,37
-14.38263330158321,epRA,glucose,37
-14.67243481704034,epRA,glucose,37
-14.682212966200115,epRA,glucose,37
-14.45390338236525,epRA,glucose,37
-14.75885629951447,epRA,glucose,37
-14.768889331954352,epRA,glucose,37
-14.683019163513217,epRA,glucose,37
-14.458866302159029,epRA,glucose,37
-14.563640881432699,epRA,glucose,37
-14.560535309678947,epRA,glucose,37
-14.591268124669979,epRA,glucose,37
-14.54363160291405,epRA,glucose,37
-14.652788195501667,epRA,glucose,37
-14.813301411939346,epRA,glucose,37
-14.310837364208817,epRA,glucose,37
-14.285099315381565,epRA,glucose,37
-14.291889378631788,epRA,glucose,37
-14.840144099175323,epRA,glucose,37
-14.72956557096418,epRA,glucose,37
-14.428920122677006,epRA,glucose,37
-14.490215362542239,epRA,glucose,37
-14.508362912523678,epRA,glucose,37
-14.447120370603137,epRA,glucose,37
-14.202735234477009,epRA,glucose,37
-14.511713544730265,epRA,glucose,37
-14.48166238131767,epRA,glucose,37
-14.30472910524496,epRA,glucose,37
-14.386472178822931,epRA,glucose,37
-14.32047495204759,epRA,glucose,37
-14.361330840629352,epRA,glucose,37
-14.538024282825287,epRA,glucose,37
-14.587129628808501,epRA,glucose,37
-14.461916223172105,epRA,glucose,37
-14.65070448655244,epRA,glucose,37
-14.389156167964533,epRA,glucose,37
-14.354634445061114,epRA,glucose,37
-14.68929797128975,epRA,glucose,37
-14.683272193287236,epRA,glucose,37
-14.29906337384875,epRA,glucose,37
-14.308505809608947,epRA,glucose,37
-14.312308747454404,epRA,glucose,37
-14.22449357617586,epRA,glucose,37
-14.327028927860397,epRA,glucose,37
-14.69513897866658,epRA,glucose,37
-14.761652730976312,epRA,glucose,37
-14.780019223659359,epRA,glucose,37
-14.797733048927848,epRA,glucose,37
-14.85962213089219,epRA,glucose,37
-14.233343167619735,epRA,glucose,37
-14.156623587744916,epRA,glucose,37
-14.412530434217999,epRA,glucose,37
-14.855652951146293,epRA,glucose,37
-14.88690347917165,epRA,glucose,37
-14.415930959291329,epRA,glucose,37
-14.481770292981029,epRA,glucose,37
-14.452824718605928,epRA,glucose,37
-14.305154513747135,epRA,glucose,37
-14.71368527699999,epRA,glucose,37
-14.7284050053341,epRA,glucose,37
-14.743529105995997,epRA,glucose,37
-14.432230758101767,epRA,glucose,37
-14.532277424777977,epRA,glucose,37
-14.505030205956144,epRA,glucose,37
-14.57469185320309,epRA,glucose,37
-14.612136967358992,epRA,glucose,37
-14.208562035088464,epRA,glucose,37
-14.14584301928766,epRA,glucose,37
-14.717636304076601,epRA,glucose,37
-14.291396532024056,epRA,glucose,37
-14.753999561671128,epRA,glucose,37
-14.742784144922846,epRA,glucose,37
-14.842398888371914,epRA,glucose,37
-14.893457364684096,epRA,glucose,37
-14.162706523680532,epRA,glucose,37
-14.29333643624935,epRA,glucose,37
-14.71261092639921,epRA,glucose,37
-14.873964747886417,epRA,glucose,37
-14.397815767267904,epRA,glucose,37
-14.63677999556254,epRA,glucose,37
-14.343692235171229,epRA,glucose,37
-14.571709420944714,epRA,glucose,37
-14.41763629402238,epRA,glucose,37
-14.521118515846199,epRA,glucose,37
-14.557161932733353,epRA,glucose,37
-14.307559906567597,epRA,glucose,37
-14.658546252794828,epRA,glucose,37
-14.691804449002179,epRA,glucose,37
-14.750792189859013,epRA,glucose,37
-14.386303148460836,epRA,glucose,37
-14.785540340713382,epRA,glucose,37
-14.762506086149626,epRA,glucose,37
-14.741489038775558,epRA,glucose,37
-14.39500188131983,epRA,glucose,37
-14.404377295939394,epRA,glucose,37
-14.441115573728219,epRA,glucose,37
-14.149367965076078,epRA,glucose,37
-14.329969143810587,epRA,glucose,37
-14.117080216889953,epRA,glucose,37
-14.127389336668474,epRA,glucose,37
-14.54026571450657,epRA,glucose,37
-14.419120859621678,epRA,glucose,37
-14.663695419528022,epRA,glucose,37
-14.466135721476919,epRA,glucose,37
-14.678670579315455,epRA,glucose,37
-14.769766568595832,epRA,glucose,37
-14.405783952598545,epRA,glucose,37
-14.7641178188208,epRA,glucose,37
-14.55344131226763,epRA,glucose,37
-14.568050064414605,epRA,glucose,37
-14.569456869853026,epRA,glucose,37
-14.253608408490942,epRA,glucose,37
-14.487397895038598,epRA,glucose,37
-14.459687960546148,epRA,glucose,37
-14.358698569281506,epRA,glucose,37
-14.34012155387503,epRA,glucose,37
-14.400332787515351,epRA,glucose,37
-14.596875391662257,epRA,glucose,37
-14.600269703527658,epRA,glucose,37
-14.180441783598805,epRA,glucose,37
-14.518035954143103,epRA,glucose,37
-14.393897560047233,epRA,glucose,37
-14.314200283358854,epRA,glucose,37
-14.352482371178189,epRA,glucose,37
-14.384100898928013,epRA,glucose,37
-14.31047946103326,epRA,glucose,37
-14.624876090737427,epRA,glucose,37
-14.419307955999553,epRA,glucose,37
-14.544174758938574,epRA,glucose,37
-14.50961102617976,epRA,glucose,37
-14.47757616919396,epRA,glucose,37
-14.629508936827671,epRA,glucose,37
-14.31679310270349,epRA,glucose,37
-14.523732797891615,epRA,glucose,37
-14.404448338541762,epRA,glucose,37
-14.580105566843187,epRA,glucose,37
-14.687848575668738,epRA,glucose,37
-14.392639605619708,epRA,glucose,37
-14.468401279736925,epRA,glucose,37
-14.268546906928592,epRA,glucose,37
-14.162033009076556,epRA,glucose,37
-14.51162819023257,epRA,glucose,37
-14.529971276188506,epRA,glucose,37
-14.567448811344777,epRA,glucose,37
-14.28286427373808,epRA,glucose,37
-14.183485327011953,epRA,glucose,37
-14.184934070397562,epRA,glucose,37
-14.163838190133408,epRA,glucose,37
-14.546306801554575,epRA,glucose,37
-14.7895510178581,epRA,glucose,37
-14.53806358513795,epRA,glucose,37
-14.282228743898356,epRA,glucose,37
-14.557206352684243,epRA,glucose,37
-14.55059378189601,epRA,glucose,37
-14.551212898982941,epRA,glucose,37
-14.379815481943186,epRA,glucose,37
-14.428410075792991,epRA,glucose,37
-14.518611191082364,epRA,glucose,37
-14.315661530903297,epRA,glucose,37
-14.464249182512228,epRA,glucose,37
-14.502817807452482,epRA,glucose,37
-14.384613612038525,epRA,glucose,37
-14.67600691937919,epRA,glucose,37
-14.598888567888942,epRA,glucose,37
-14.459943215060948,epRA,glucose,37
-14.591439319380001,epRA,glucose,37
-14.439422618716947,epRA,glucose,37
-14.512161828654092,epRA,glucose,37
-14.488886422790229,epRA,glucose,37
-14.6048713393364,epRA,glucose,37
-14.549157462507306,epRA,glucose,37
-14.48574168339969,epRA,glucose,37
-14.403338479212506,epRA,glucose,37
-14.31909884488648,epRA,glucose,37
-14.44517901318501,epRA,glucose,37
-14.261048463126587,epRA,glucose,37
-14.23933405376489,epRA,glucose,37
-14.246512134673614,epRA,glucose,37
-14.70488939750266,epRA,glucose,37
-14.512794163940297,epRA,glucose,37
-14.557923120704885,epRA,glucose,37
