strain,area_pix,mean_yfp,mean_mCherry,fold_change,atc_ngml,date,carbon,temp,operator,run_number,yfp_bg_val,mCherry_bg_val,IPTGuM
delta,653.0,811.5068912710568,193.49770290964776,1.0446549624883867,0.0,20181005,glucose,37,O2,1,165.41675988048001,190.29688028472583,0
delta,561.0,918.8663101604277,181.21925133689842,1.2197464741696165,0.0,20181005,glucose,37,O2,1,165.41675988048001,190.29688028472583,0
delta,454.0,621.0859030837005,196.94052863436127,0.7340990837171515,0.0,20181005,glucose,37,O2,1,165.41675988048001,190.29688028472583,0
delta,505.0,673.0534653465346,189.7722772277228,0.8188525141019064,0.0,20181005,glucose,37,O2,1,165.41675988048001,190.29688028472583,0
delta,626.0,596.8642172523962,194.58945686900958,0.6945961539179407,0.0,20181005,glucose,37,O2,1,165.41675988048001,190.29688028472583,0
delta,679.0,665.559646539028,197.3622974963181,0.8066309123379882,0.0,20181005,glucose,37,O2,1,165.41675988048001,190.29688028472583,0
delta,547.0,565.7934186471664,194.45338208409507,0.6439230676325293,0.0,20181005,glucose,37,O2,1,165.41675988048001,190.29688028472583,0
delta,525.0,656.032380952381,190.26285714285717,0.791092980491752,0.0,20181005,glucose,37,O2,1,165.41675988048001,190.29688028472583,0
delta,436.0,744.9426605504586,193.0756880733945,0.9360959566616376,0.0,20181005,glucose,37,O2,1,165.41675988048001,190.29688028472583,0
delta,611.0,733.1783960720131,191.2340425531915,0.9169097234213908,0.0,20181005,glucose,37,O2,1,165.41675988048001,190.29688028472583,0
delta,622.0,703.040192926045,186.2861736334405,0.8677575986914572,0.0,20181005,glucose,37,O2,1,165.41675988048001,190.29688028472583,0
delta,637.0,878.1397174254319,192.89952904238618,1.1533258399917778,0.0,20181005,glucose,37,O2,1,165.41675988048001,190.29688028472583,0
delta,611.0,723.8805237315877,190.6464811783961,0.9017459069594016,0.0,20181005,glucose,37,O2,1,165.41675988048001,190.29688028472583,0
delta,392.0,840.5025510204083,191.99234693877548,1.0919437234581162,0.0,20181005,glucose,37,O2,1,165.41675988048001,190.29688028472583,0
delta,460.0,847.2369565217392,191.53695652173917,1.1029268048840457,0.0,20181005,glucose,37,O2,1,165.41675988048001,190.29688028472583,0
delta,355.0,855.0816901408452,191.17464788732394,1.1157207104613591,0.0,20181005,glucose,37,O2,1,165.41675988048001,190.29688028472583,0
delta,240.0,211.40416666666667,199.65,0.06595282063644463,0.0,20181005,glucose,37,O2,1,165.41675988048001,190.29688028472583,0
delta,693.0,573.6637806637807,191.96536796536802,0.6567587703330771,0.0,20181005,glucose,37,O2,1,165.41675988048001,190.29688028472583,0
delta,570.0,732.4982456140352,189.20526315789473,0.9158004721503796,0.0,20181005,glucose,37,O2,1,165.41675988048001,190.29688028472583,0
delta,395.0,691.1012658227849,191.37468354430382,0.8482865097456805,0.0,20181005,glucose,37,O2,1,165.41675988048001,190.29688028472583,0
delta,567.0,810.2821869488536,191.652557319224,1.04265760321283,0.0,20181005,glucose,37,O2,1,165.41675988048001,190.29688028472583,0
delta,475.0,754.8821052631578,188.37473684210525,0.9523061077412722,0.0,20181005,glucose,37,O2,1,165.41675988048001,190.29688028472583,0
delta,514.0,600.011673151751,188.9533073929961,0.6997293114654486,0.0,20181005,glucose,37,O2,1,165.41675988048001,190.29688028472583,0
delta,571.0,827.8003502626972,187.80035026269698,1.0712278183670327,0.0,20181005,glucose,37,O2,1,165.41675988048001,190.29688028472583,0
delta,691.0,741.7800289435602,186.66570188133144,0.9309380491890444,0.0,20181005,glucose,37,O2,1,165.41675988048001,190.29688028472583,0
delta,761.0,696.7897503285152,189.4415243101183,0.8575638080171056,0.0,20181005,glucose,37,O2,1,165.41675988048001,190.29688028472583,0
delta,489.0,692.0306748466259,185.41717791411045,0.8498022745722597,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,590.0,763.5559322033897,187.17966101694915,0.9664521741669069,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,483.0,624.9792960662526,186.99585921325055,0.7404487833516716,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,639.0,718.1173708920187,181.3129890453834,0.8923468327731874,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,479.0,447.929018789144,188.929018789144,0.4516990768729707,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,733.0,830.6398362892222,179.22510231923604,1.0758587106159403,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,437.0,630.4691075514875,189.72768878718531,0.7494020675789759,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,433.0,715.8614318706697,180.9399538106236,0.8886676420920633,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,299.0,838.8327759197324,189.90635451505017,1.0892205022487478,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,334.0,665.625748502994,190.47305389221557,0.8067387174371183,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,446.0,587.0605381165918,187.6726457399103,0.6786074216978594,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,367.0,1147.3678474114442,190.65395095367847,1.5924075782688514,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,381.0,365.0419947506562,190.82939632545933,0.31651937407845343,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,500.0,907.7819999999999,191.42,1.201669172317482,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,627.0,672.1435406698563,188.3636363636364,0.8173685261220551,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,726.0,723.5785123966942,192.21487603305786,0.9012533593867864,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,373.0,550.6300268096514,191.06702412868628,0.6191932281223029,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,423.0,531.2624113475177,191.54609929078015,0.5876067580761104,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,575.0,618.3791304347826,189.4,0.729684632523402,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,629.0,620.8235294117648,193.7186009538951,0.7336711808529238,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,868.0,724.5864055299539,192.49193548387098,0.9028971232422656,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,555.0,816.4972972972972,196.45585585585582,1.0527937708395942,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,477.0,771.643605870021,184.62054507337527,0.9796422884850008,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,555.0,606.2162162162163,189.71711711711708,0.7098482450037156,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,548.0,710.5602189781023,187.2773722627737,0.8800219416150501,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,627.0,1180.6379585326954,184.96012759170654,1.6466675035766167,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,605.0,650.0115702479337,194.51404958677685,0.7812736944086699,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,330.0,798.0545454545454,194.97272727272727,1.0227156525606873,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,672.0,2306.199404761905,192.75892857142856,3.482335553470416,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,597.0,696.6649916247908,194.98659966499162,0.8573603401681131,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,419.0,636.8448687350834,187.94033412887828,0.7598002392094007,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,853.0,629.021101992966,192.00820633059791,0.7470405283233881,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,648.0,1112.3811728395062,190.5570987654321,1.535348125052061,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,544.0,864.53125,187.8125,1.1311319127347859,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,612.0,798.2908496732026,181.0016339869281,1.0231010389877877,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,752.0,1019.4667553191487,191.46675531914892,1.3838148363204572,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,411.0,702.279805352798,187.4695863746959,0.8665174894300551,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,584.0,690.2140410958904,196.2328767123288,0.8468395429099808,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,585.0,1198.1863247863248,182.6273504273504,1.6752869764339542,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,422.0,1041.5379146919431,182.50236966824642,1.419810491840184,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,412.0,628.7281553398059,194.4393203883495,0.7465627642587687,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,724.0,740.2127071823204,196.33977900552486,0.9283819182104563,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,452.0,653.179203539823,200.51769911504425,0.7864397590843755,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,849.0,837.5229681978799,193.09776207302707,1.087084348603326,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,655.0,701.4137404580152,187.0137404580153,0.8651050319744329,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,393.0,621.5954198473282,201.15776081424937,0.7349300500291286,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,664.0,663.9442771084338,193.9472891566265,0.8039964208471406,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,534.0,928.4943820224719,184.73970037453185,1.2354488100646899,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,374.0,742.2513368983957,191.77272727272728,0.9317067010980548,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,606.0,810.7491749174918,189.20297029702968,1.0434192096951642,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,476.0,764.7878151260504,195.1638655462185,0.9684612409574528,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,732.0,645.5191256830601,201.54918032786884,0.7739470069308025,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,830.0,827.9867469879518,189.81686746987958,1.0715318111115435,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,705.0,776.2624113475177,196.0893617021277,0.987175056839958,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,659.0,754.3368740515933,195.0834597875569,0.9514168950570364,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,710.0,630.1,194.15774647887326,0.7488000933895526,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,479.0,944.035490605428,184.67640918580372,1.2607946644214083,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,733.0,721.4965893587994,194.20600272851294,0.8978579698096075,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,699.0,855.2303290414877,196.62231759656646,1.1159631243089505,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,495.0,632.1151515151515,198.77777777777774,0.7520865858902075,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,459.0,567.2875816993463,195.27450980392157,0.6463598847298165,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,554.0,630.7382671480144,197.9675090252708,0.7498410375466503,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,582.0,1023.1546391752577,198.4398625429553,1.389829372967086,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,583.0,813.2658662092624,196.8319039451115,1.0475236589113543,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,460.0,732.5913043478259,196.35217391304352,0.91595224080322,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,579.0,962.5647668393782,195.10189982728843,1.2910138945525302,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,491.0,688.5804480651732,202.80040733197555,0.8441753307134249,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,759.0,604.6166007905139,192.6916996047431,0.7072394465779019,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,431.0,737.7122969837587,197.3990719257541,0.9243040216829009,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,642.0,519.5545171339563,202.88317757009347,0.568512458594397,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,537.0,802.6033519553073,196.04655493482312,1.030134260213403,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,426.0,807.6525821596243,195.87323943661968,1.0383690043881215,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,372.0,834.9112903225806,189.63709677419357,1.082824986621479,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,444.0,572.0675675675676,186.05405405405412,0.6541555207358588,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,525.0,1109.4761904761904,205.12571428571425,1.5306104154159423,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,364.0,748.7472527472528,189.23901098901095,0.9423008318925076,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,530.0,561.5301886792453,200.80943396226414,0.6369702041814219,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,740.0,849.1932432432433,196.2797297297297,1.10611729532162,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,473.0,620.8541226215644,201.47991543340385,0.7337210750439173,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,497.0,661.1006036217302,188.59959758551307,0.7993586993070511,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,586.0,825.6569965870308,199.9453924914676,1.0677322421146438,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,945.0,672.9375661375661,200.60423280423282,0.818663495123312,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,671.0,617.1341281669149,200.96572280178842,0.7276541695106307,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,442.0,722.4343891402715,202.42081447963798,0.8993874190474193,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,619.0,777.7964458804523,193.84168012924067,0.9896768999769772,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,561.0,814.0035650623886,200.99643493761138,1.0487267653429613,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,607.0,637.5502471169686,202.1400329489292,0.7609506344748481,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,418.0,658.88995215311,193.078947368421,0.79575336768878,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,575.0,708.7321739130433,201.38260869565215,0.8770405993427678,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,665.0,755.3819548872182,195.00751879699246,0.9531213080021844,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,409.0,754.919315403423,193.08312958435212,0.9523667934247108,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,624.0,1073.7307692307693,199.36698717948718,1.4723135290664322,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,451.0,623.5676274944568,203.31485587583146,0.7381465057612602,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,608.0,699.138157894737,192.67763157894737,0.8613938048172664,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,675.0,828.9925925925926,188.2281481481481,1.0731722356709943,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,513.0,846.9395711500973,188.98440545808967,1.1024418017533348,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,589.0,1125.9711375212225,201.1969439728353,1.5575118763505675,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,795.0,801.8981132075473,184.89559748427672,1.0289840926759954,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,543.0,587.4438305709024,199.06998158379372,0.6792325299178505,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,635.0,638.644094488189,200.40314960629917,0.7627345803247494,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,882.0,702.0419501133788,189.42403628117916,0.8661295734571293,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,496.0,664.3870967741935,195.62298387096772,0.8047186114614542,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
delta,644.0,694.7515527950311,199.54192546583846,0.8542397299722123,0.0,20181005,glucose,37,O2,1,173.64168246349922,191.09949875866025,0
