strain,area_pix,mean_yfp,mean_mCherry,fold_change,atc_ngml,date,carbon,temp,operator,run_number
dilution,871.0,178.33065442020666,290.8346727898967,0.016465973946445948,2.0,20181004,glucose,37,O2,1
dilution,843.0,172.33570581257413,280.7781731909846,0.009396770240934733,2.0,20181004,glucose,37,O2,1
dilution,486.0,181.20164609053498,294.90946502057614,0.019851428315235238,2.0,20181004,glucose,37,O2,1
dilution,608.0,199.4128289473684,336.83717105263156,0.041325934563606496,2.0,20181004,glucose,37,O2,1
dilution,733.0,174.32332878581173,300.29467939972716,0.011740562090906783,2.0,20181004,glucose,37,O2,1
dilution,750.0,187.424,273.636,0.027188786847014777,2.0,20181004,glucose,37,O2,1
dilution,518.0,193.73938223938225,306.2007722007722,0.03463584376949128,2.0,20181004,glucose,37,O2,1
dilution,538.0,176.1449814126394,272.81226765799255,0.013888642807283422,2.0,20181004,glucose,37,O2,1
dilution,380.0,172.68684210526317,331.71315789473687,0.009810827832397066,2.0,20181004,glucose,37,O2,1
dilution,415.0,177.21927710843374,335.4602409638554,0.01515544517884258,2.0,20181004,glucose,37,O2,1
dilution,807.0,173.22552664188353,273.182156133829,0.010446041071344602,2.0,20181004,glucose,37,O2,1
dilution,491.0,181.69450101832993,295.4623217922607,0.0204325995828941,2.0,20181004,glucose,37,O2,1
dilution,487.0,185.39835728952772,326.13963039014374,0.024800162374624603,2.0,20181004,glucose,37,O2,1
dilution,853.0,175.7456037514654,303.20750293083233,0.013417699313510173,2.0,20181004,glucose,37,O2,1
dilution,568.0,176.86091549295776,317.26232394366195,0.014732867534588802,2.0,20181004,glucose,37,O2,1
dilution,490.0,176.27755102040817,326.77755102040817,0.014044968011019784,2.0,20181004,glucose,37,O2,1
dilution,573.0,176.77312390924956,359.6404886561955,0.014629344280348969,2.0,20181004,glucose,37,O2,1
dilution,594.0,174.67508417508418,358.88720538720537,0.012155349716961241,2.0,20181004,glucose,37,O2,1
dilution,709.0,600.0084626234133,187.80535966149506,0.5137056534470779,2.0,20181004,glucose,37,O2,1
dilution,600.0,181.01,322.89166666666665,0.019625440514166884,2.0,20181004,glucose,37,O2,1
dilution,628.0,168.1464968152866,326.04140127388536,0.004456882728124019,2.0,20181004,glucose,37,O2,1
dilution,752.0,187.78856382978722,254.8590425531915,0.02761867810131944,2.0,20181004,glucose,37,O2,1
dilution,909.0,193.84158415841586,269.6831683168317,0.03475635959573588,2.0,20181004,glucose,37,O2,1
dilution,497.0,170.2917505030181,317.4949698189135,0.006986551672952894,2.0,20181004,glucose,37,O2,1
dilution,253.0,155.1818181818182,184.87747035573122,-0.010830980477207229,2.0,20181004,glucose,37,O2,1
dilution,479.0,172.19624217118997,319.01043841336116,0.009232315638404555,2.0,20181004,glucose,37,O2,1
dilution,907.0,170.81367144432195,269.26791620727676,0.0076019973912951075,2.0,20181004,glucose,37,O2,1
dilution,627.0,185.84848484848484,249.25996810207337,0.025330949811848195,2.0,20181004,glucose,37,O2,1
dilution,594.0,164.83333333333334,295.33670033670035,0.0005500222866901632,2.0,20181004,glucose,37,O2,1
dilution,269.0,153.0,195.29739776951672,-0.013403766031369281,2.0,20181004,glucose,37,O2,1
dilution,752.0,178.47739361702128,290.99468085106383,0.016639007835768195,2.0,20181004,glucose,37,O2,1
dilution,464.0,182.65086206896552,252.96336206896552,0.02156033420172841,2.0,20181004,glucose,37,O2,1
dilution,450.0,187.38888888888889,254.82,0.027147384057263527,2.0,20181004,glucose,37,O2,1
dilution,477.0,173.61844863731656,248.35220125786162,0.010909372086819136,2.0,20181004,glucose,37,O2,1
dilution,535.0,190.41495327102803,287.37196261682243,0.030715699141082305,2.0,20181004,glucose,37,O2,1
dilution,625.0,191.2896,266.192,0.03174707677284215,2.0,20181004,glucose,37,O2,1
dilution,482.0,406.6410788381743,376.17427385892114,0.28568811477472433,2.0,20181004,glucose,37,O2,1
dilution,676.0,192.27218934911244,305.34763313609466,0.032905739627582545,2.0,20181004,glucose,37,O2,1
dilution,593.0,205.96964586846542,296.52276559865095,0.04905768966421984,2.0,20181004,glucose,37,O2,1
dilution,562.0,182.56405693950177,330.9163701067616,0.021457974167802298,2.0,20181004,glucose,37,O2,1
dilution,565.0,181.29380530973452,306.3681415929204,0.019960101856328315,2.0,20181004,glucose,37,O2,1
dilution,597.0,196.32328308207704,267.39865996649917,0.03768276253516609,2.0,20181004,glucose,37,O2,1
dilution,470.0,177.15531914893617,340.4531914893617,0.015080026376469274,2.0,20181004,glucose,37,O2,1
dilution,416.0,174.46634615384616,344.86538461538464,0.0119092072243737,2.0,20181004,glucose,37,O2,1
dilution,515.0,177.83300970873788,373.7300970873786,0.015879154597592104,2.0,20181004,glucose,37,O2,1
dilution,539.0,198.13729128014842,261.09461966604823,0.03982182899176714,2.0,20181004,glucose,37,O2,1
dilution,550.0,172.01454545454544,267.32,0.00901806007315294,2.0,20181004,glucose,37,O2,1
dilution,363.0,172.48209366391185,349.5068870523416,0.009569389825996883,2.0,20181004,glucose,37,O2,1
dilution,269.0,227.13011152416357,282.36059479553904,0.07400997066178423,2.0,20181004,glucose,37,O2,1
dilution,258.0,218.13178294573643,269.69767441860466,0.06339920118011802,2.0,20181004,glucose,37,O2,1
dilution,367.0,182.34604904632153,276.59945504087193,0.02120090070359639,2.0,20181004,glucose,37,O2,1
dilution,366.0,184.1830601092896,274.3333333333333,0.023367091986181466,2.0,20181004,glucose,37,O2,1
dilution,592.0,171.98986486486487,294.08952702702703,0.008988956885212018,2.0,20181004,glucose,37,O2,1
dilution,582.0,189.1237113402062,266.9914089347079,0.029193075205581735,2.0,20181004,glucose,37,O2,1
dilution,520.0,186.8096153846154,337.15,0.026464308576399354,2.0,20181004,glucose,37,O2,1
dilution,711.0,188.14627285513362,365.48382559774967,0.02804048621561321,2.0,20181004,glucose,37,O2,1
dilution,385.0,269.26233766233764,233.83636363636364,0.12369201276606805,2.0,20181004,glucose,37,O2,1
dilution,289.0,177.93771626297578,389.9584775086505,0.016002623873086402,2.0,20181004,glucose,37,O2,1
dilution,277.0,177.89891696750902,361.3682310469314,0.015956872000762484,2.0,20181004,glucose,37,O2,1
dilution,755.0,173.2291390728477,285.61986754966887,0.010450300826019594,2.0,20181004,glucose,37,O2,1
dilution,663.0,170.0889894419306,291.11463046757166,0.006747457172201336,2.0,20181004,glucose,37,O2,1
dilution,717.0,170.69456066945608,279.5118549511855,0.00746154275420679,2.0,20181004,glucose,37,O2,1
dilution,685.0,176.77080291970802,292.83795620437957,0.014626607384848871,2.0,20181004,glucose,37,O2,1
dilution,721.0,179.47018030513175,260.66990291262135,0.017809695325138403,2.0,20181004,glucose,37,O2,1
dilution,520.0,186.5826923076923,337.7269230769231,0.026196722386551383,2.0,20181004,glucose,37,O2,1
dilution,440.0,186.6818181818182,338.67727272727274,0.02631361096100732,2.0,20181004,glucose,37,O2,1
dilution,616.0,173.65746753246754,316.17045454545456,0.010955382909636708,2.0,20181004,glucose,37,O2,1
dilution,384.0,196.75260416666666,248.0859375,0.03818901511557537,2.0,20181004,glucose,37,O2,1
dilution,378.0,191.31216931216932,255.3783068783069,0.03177369035632058,2.0,20181004,glucose,37,O2,1
dilution,443.0,159.46501128668172,196.44243792325057,-0.005780267527012517,2.0,20181004,glucose,37,O2,1
dilution,599.0,170.8397328881469,279.5141903171953,0.007632728873300425,2.0,20181004,glucose,37,O2,1
dilution,419.0,188.09307875894987,376.8854415274463,0.027977760089591932,2.0,20181004,glucose,37,O2,1
dilution,805.0,178.25714285714287,249.8049689440994,0.01637928959800185,2.0,20181004,glucose,37,O2,1
dilution,398.0,159.91708542713567,207.51507537688443,-0.0052471846937761895,2.0,20181004,glucose,37,O2,1
dilution,860.0,178.16511627906976,268.3906976744186,0.016270772466446856,2.0,20181004,glucose,37,O2,1
dilution,746.0,180.02680965147454,285.0898123324397,0.018466068964897876,2.0,20181004,glucose,37,O2,1
dilution,724.0,171.89364640883977,319.121546961326,0.00887549671893049,2.0,20181004,glucose,37,O2,1
dilution,588.0,178.89625850340136,311.08673469387753,0.017132930536479376,2.0,20181004,glucose,37,O2,1
dilution,715.0,173.8923076923077,317.21958041958044,0.011232304871241399,2.0,20181004,glucose,37,O2,1
dilution,489.0,181.8875255623722,338.09815950920245,0.02066021284721148,2.0,20181004,glucose,37,O2,1
dilution,632.0,202.03639240506328,249.98417721518987,0.044419623222282864,2.0,20181004,glucose,37,O2,1
dilution,283.0,159.4310954063604,183.97879858657245,-0.005820260908530046,2.0,20181004,glucose,37,O2,1
dilution,565.0,170.3504424778761,288.2,0.007055760861105342,2.0,20181004,glucose,37,O2,1
dilution,577.0,167.95667244367417,275.95320623916814,0.0042330430859475075,2.0,20181004,glucose,37,O2,1
dilution,345.0,162.3217391304348,187.44347826086957,-0.0024116329680798298,2.0,20181004,glucose,37,O2,1
dilution,735.0,170.83809523809524,255.16190476190476,0.0076307977672024005,2.0,20181004,glucose,37,O2,1
dilution,258.0,157.9418604651163,185.74418604651163,-0.007576356891007072,2.0,20181004,glucose,37,O2,1
dilution,611.0,180.29787234042553,277.3175122749591,0.018785704293000364,2.0,20181004,glucose,37,O2,1
dilution,655.0,251.14045801526717,204.34656488549618,0.10232281227137191,2.0,20181004,glucose,37,O2,1
dilution,659.0,199.3823975720789,275.03641881638845,0.04129005008735152,2.0,20181004,glucose,37,O2,1
dilution,439.0,190.58769931662871,315.7630979498861,0.030919400134301507,2.0,20181004,glucose,37,O2,1
dilution,523.0,170.81070745697897,257.03441682600385,0.007598502277044853,2.0,20181004,glucose,37,O2,1
dilution,308.0,196.72727272727272,328.67857142857144,0.03815914444996173,2.0,20181004,glucose,37,O2,1
dilution,498.0,190.56024096385542,340.82730923694777,0.03088702142651324,2.0,20181004,glucose,37,O2,1
dilution,659.0,171.2215477996965,308.37481031866463,0.008082962488999737,2.0,20181004,glucose,37,O2,1
dilution,523.0,194.75525812619503,249.55258126195028,0.03583375788909746,2.0,20181004,glucose,37,O2,1
dilution,801.0,218.70911360799002,234.77902621722848,0.06407998567453589,2.0,20181004,glucose,37,O2,1
dilution,458.0,242.5938864628821,208.11353711790392,0.09224475168372712,2.0,20181004,glucose,37,O2,1
dilution,791.0,189.30341340075853,289.5600505689001,0.02940497868557607,2.0,20181004,glucose,37,O2,1
dilution,838.0,167.48448687350836,277.1443914081146,0.0036762449879529286,2.0,20181004,glucose,37,O2,1
dilution,347.0,156.4956772334294,185.8299711815562,-0.009281686582619969,2.0,20181004,glucose,37,O2,1
dilution,685.0,165.24087591240877,294.4948905109489,0.0010305937975927954,2.0,20181004,glucose,37,O2,1
dilution,502.0,185.05179282868525,286.64541832669323,0.024391495857005598,2.0,20181004,glucose,37,O2,1
dilution,696.0,163.70977011494253,278.54597701149424,-0.0007748760213140337,2.0,20181004,glucose,37,O2,1
dilution,696.0,172.7255747126437,276.7859195402299,0.009856501066571235,2.0,20181004,glucose,37,O2,1
dilution,685.0,170.33284671532846,299.13576642335767,0.007035012054410864,2.0,20181004,glucose,37,O2,1
dilution,534.0,188.54681647940075,256.561797752809,0.028512804605346043,2.0,20181004,glucose,37,O2,1
dilution,396.0,180.02777777777777,293.2020202020202,0.018467210573024674,2.0,20181004,glucose,37,O2,1
dilution,591.0,182.69543147208122,388.2284263959391,0.021612890146788025,2.0,20181004,glucose,37,O2,1
dilution,445.0,179.33258426966293,275.85842696629214,0.01764744299113817,2.0,20181004,glucose,37,O2,1
dilution,606.0,183.0924092409241,300.88613861386136,0.022081003703414134,2.0,20181004,glucose,37,O2,1
dilution,609.0,179.6912972085386,236.29720853858785,0.018070434913618743,2.0,20181004,glucose,37,O2,1
dilution,593.0,169.58010118043845,314.5733558178752,0.006147379503603572,2.0,20181004,glucose,37,O2,1
dilution,762.0,181.06692913385828,307.73753280839895,0.019692570971884267,2.0,20181004,glucose,37,O2,1
dilution,425.0,174.03529411764706,416.47058823529414,0.011400913517287153,2.0,20181004,glucose,37,O2,1
dilution,434.0,173.8110599078341,412.00921658986175,0.011136498021732458,2.0,20181004,glucose,37,O2,1
dilution,500.0,201.764,345.436,0.04409841990174483,2.0,20181004,glucose,37,O2,1
dilution,822.0,201.95742092457422,343.16058394160586,0.04432650057536105,2.0,20181004,glucose,37,O2,1
dilution,919.0,183.47225244831338,290.4635473340588,0.022528912298622264,2.0,20181004,glucose,37,O2,1
dilution,766.0,181.65926892950392,243.48302872062663,0.020391054137022455,2.0,20181004,glucose,37,O2,1
dilution,685.0,205.7824817518248,367.6058394160584,0.04883698697709254,2.0,20181004,glucose,37,O2,1
dilution,597.0,171.52093802345058,265.86934673366835,0.008436001458585156,2.0,20181004,glucose,37,O2,1
dilution,642.0,166.28816199376948,327.05919003115264,0.0022655466106427094,2.0,20181004,glucose,37,O2,1
dilution,549.0,177.59562841530055,272.8014571948998,0.015599236148074508,2.0,20181004,glucose,37,O2,1
dilution,711.0,182.41772151898735,327.7932489451477,0.02128541640881984,2.0,20181004,glucose,37,O2,1
dilution,539.0,225.41187384044528,257.1595547309833,0.0719838361616109,2.0,20181004,glucose,37,O2,1
dilution,688.0,167.09738372093022,272.84447674418607,0.003219775513446273,2.0,20181004,glucose,37,O2,1
dilution,631.0,160.21553090332804,334.3851030110935,-0.004895259764260349,2.0,20181004,glucose,37,O2,1
dilution,478.0,187.6171548117155,312.5460251046025,0.02741655372210992,2.0,20181004,glucose,37,O2,1
dilution,611.0,179.45662847790507,339.53846153846155,0.017793715100199475,2.0,20181004,glucose,37,O2,1
dilution,558.0,168.68817204301075,294.60752688172045,0.005095622570219735,2.0,20181004,glucose,37,O2,1
dilution,618.0,174.57928802588998,290.66343042071196,0.012042387532098613,2.0,20181004,glucose,37,O2,1
dilution,481.0,181.47193347193348,328.6798336798337,0.02017014940580515,2.0,20181004,glucose,37,O2,1
dilution,416.0,179.1153846153846,284.4375,0.01739132259689406,2.0,20181004,glucose,37,O2,1
dilution,538.0,169.7472118959108,305.4014869888476,0.006344435352847002,2.0,20181004,glucose,37,O2,1
dilution,317.0,177.74763406940062,297.1167192429022,0.015778480208958494,2.0,20181004,glucose,37,O2,1
dilution,658.0,167.6580547112462,316.59118541033433,0.0038809150330191573,2.0,20181004,glucose,37,O2,1
dilution,547.0,182.51005484460694,290.19926873857406,0.02139429525505068,2.0,20181004,glucose,37,O2,1
dilution,633.0,201.40284360189574,303.13586097946285,0.04367254666832006,2.0,20181004,glucose,37,O2,1
dilution,730.0,171.2890410958904,310.6849315068493,0.008162550136997862,2.0,20181004,glucose,37,O2,1
dilution,551.0,171.98185117967333,319.5825771324864,0.008979507200692833,2.0,20181004,glucose,37,O2,1
dilution,585.0,178.17094017094018,273.78290598290596,0.016277639961180413,2.0,20181004,glucose,37,O2,1
dilution,498.0,175.9718875502008,322.5522088353414,0.013684531670751851,2.0,20181004,glucose,37,O2,1
dilution,598.0,201.30434782608697,327.3494983277592,0.043556401101627784,2.0,20181004,glucose,37,O2,1
dilution,651.0,177.27803379416284,276.05069124423966,0.015224730673625779,2.0,20181004,glucose,37,O2,1
dilution,726.0,180.63636363636363,288.89807162534436,0.01918485098801663,2.0,20181004,glucose,37,O2,1
dilution,503.0,179.39363817097416,274.22266401590457,0.017719437347325936,2.0,20181004,glucose,37,O2,1
dilution,674.0,188.86646884272997,298.5741839762611,0.028889736555762675,2.0,20181004,glucose,37,O2,1
dilution,661.0,191.2269288956127,342.4553706505295,0.03167317542149459,2.0,20181004,glucose,37,O2,1
dilution,340.0,195.21176470588236,314.43823529411765,0.036372067425330556,2.0,20181004,glucose,37,O2,1
dilution,321.0,197.33956386292834,330.57632398753896,0.038881154103141684,2.0,20181004,glucose,37,O2,1
dilution,518.0,218.78764478764478,261.36100386100384,0.06417258912162914,2.0,20181004,glucose,37,O2,1
dilution,562.0,185.65124555160142,357.43060498220643,0.025098366538886432,2.0,20181004,glucose,37,O2,1
dilution,603.0,186.75124378109453,386.6467661691542,0.02639547716800646,2.0,20181004,glucose,37,O2,1
dilution,539.0,201.03339517625233,334.7977736549165,0.04323689553092273,2.0,20181004,glucose,37,O2,1
dilution,454.0,183.1740088105727,306.6740088105727,0.022177225375672276,2.0,20181004,glucose,37,O2,1
dilution,550.0,182.77454545454546,296.4381818181818,0.021706180831095455,2.0,20181004,glucose,37,O2,1
dilution,649.0,217.42681047765794,260.4930662557781,0.06256790231338895,2.0,20181004,glucose,37,O2,1
dilution,634.0,177.37066246056781,264.9921135646688,0.015333957783755289,2.0,20181004,glucose,37,O2,1
dilution,883.0,190.6806342015855,302.44960362400906,0.03102898833531982,2.0,20181004,glucose,37,O2,1
dilution,639.0,158.38184663536776,317.39906103286387,-0.007057528112198956,2.0,20181004,glucose,37,O2,1
dilution,725.0,174.73793103448276,295.1310344827586,0.012229458317454417,2.0,20181004,glucose,37,O2,1
dilution,770.0,193.7935064935065,247.6883116883117,0.03469966673159742,2.0,20181004,glucose,37,O2,1
dilution,894.0,179.74608501118567,338.1498881431767,0.01813504032774963,2.0,20181004,glucose,37,O2,1
dilution,702.0,201.38176638176637,275.1866096866097,0.04364769254989597,2.0,20181004,glucose,37,O2,1
dilution,589.0,167.40916808149404,346.1341256366723,0.0035874295670960533,2.0,20181004,glucose,37,O2,1
dilution,688.0,172.55668604651163,271.0843023255814,0.009657348669681695,2.0,20181004,glucose,37,O2,1
dilution,833.0,200.21488595438174,331.7154861944778,0.04227171487584991,2.0,20181004,glucose,37,O2,1
dilution,700.0,174.72285714285715,248.0142857142857,0.012211683284253877,2.0,20181004,glucose,37,O2,1
dilution,517.0,198.5705996131528,259.20889748549325,0.040332783309107514,2.0,20181004,glucose,37,O2,1
dilution,733.0,208.31650750341063,260.743519781719,0.05182509336555508,2.0,20181004,glucose,37,O2,1
dilution,639.0,221.71987480438185,332.6056338028169,0.06763025534304397,2.0,20181004,glucose,37,O2,1
dilution,440.0,181.1159090909091,235.29090909090908,0.01975032781294185,2.0,20181004,glucose,37,O2,1
dilution,645.0,175.76434108527133,320.1782945736434,0.01343979425347405,2.0,20181004,glucose,37,O2,1
dilution,497.0,174.52515090543258,351.2796780684105,0.011978549398097615,2.0,20181004,glucose,37,O2,1
dilution,312.0,175.7403846153846,346.15064102564105,0.013411544942799643,2.0,20181004,glucose,37,O2,1
dilution,314.0,176.72611464968153,349.88853503184714,0.014573911272715083,2.0,20181004,glucose,37,O2,1
