,alpha,log_prob
735,498.1471213554107,-6273.129181990388
736,503.8032628355172,-6273.229011753614
737,515.7369109546146,-6273.584416812509
738,518.324280659585,-6273.686038347972
739,527.6562327633332,-6274.120863337544
740,516.0090928650535,-6273.594708166101
741,489.8315705206767,-6273.068252334785
742,479.5224574628677,-6273.14416250817
743,501.81324582330393,-6273.188669034221
744,485.50236196890535,-6273.07900825282
745,470.9935829837186,-6273.343371016479
746,470.22097593494175,-6273.367851464689
747,472.6067914534801,-6273.2957674553745
748,495.17319341457375,-6273.095382771543
749,494.90734537939926,-6273.09300359991
750,465.14735325324625,-6273.556239399046
751,499.0282830181198,-6273.141701813457
752,468.143586496996,-6273.439143514732
753,450.23234200927243,-6274.40437306716
754,525.0059412750555,-6273.986759212619
755,454.2037283470852,-6274.133687275537
756,492.29898040863833,-6273.075338938138
757,492.44002977203314,-6273.0760286284
758,489.0889668016511,-6273.067980053299
759,484.81919791565025,-6273.0834592943165
760,478.7577145636196,-6273.156831082998
761,477.6645676780715,-6273.176684056076
762,505.32939957170123,-6273.2637166289305
763,490.590988863515,-6273.0694251641735
764,513.8060301786029,-6273.514133771166
765,515.2599550177388,-6273.566610822055
766,490.0267479641816,-6273.068467631123
767,479.9124879784163,-6273.138085767085
768,478.2468798456151,-6273.1658521625495
769,495.6213772721292,-6273.099633976281
770,475.68253268656696,-6273.217969929226
771,479.7921547515743,-6273.139932957124
772,501.3066912366224,-6273.17929700322
773,462.8241293542686,-6273.658874829915
774,448.4076387271446,-6274.540180665119
775,487.7647804681321,-6273.069656855362
776,454.922147998286,-6274.088297821237
777,465.71281148341495,-6273.532834224016
778,460.9070287952442,-6273.751515562962
779,451.9990243187823,-6274.279788058043
780,466.98449194168285,-6273.482425194741
781,461.1953208732366,-6273.7371202048835
782,426.43156983403776,-6276.788630499647
783,492.8401281982405,-6273.078151113179
784,488.6702575469601,-6273.0682097740755
785,490.87446499067016,-6273.070093651316
786,477.2792668298009,-6273.184173822945
787,480.0182195721526,-6273.136483037418
788,473.63472333521366,-6273.267888629161
789,486.8778998073687,-6273.072341625183
790,452.1673915687014,-6274.26826571086
791,430.83334867927294,-6276.242465012108
792,453.21305347016477,-6274.198060342445
793,422.59059341445845,-6277.307439499098
794,445.75807906122446,-6274.7505101057295
795,440.86671832038377,-6275.180757249959
796,440.86671832038377,-6275.180757249959
797,469.1273625631868,-6273.404383275366
798,500.5999093008615,-6273.166834006833
799,458.6102407567687,-6273.872139389094
800,474.791481016733,-6273.238776495251
801,464.0386425773925,-6273.603915089164
802,492.49272178901293,-6273.076294116928
803,486.7247946639042,-6273.072932727565
804,494.2945977654135,-6273.087925490624
805,496.720700248608,-6273.11133244424
806,482.9929189207686,-6273.099112319347
807,521.2347667982842,-6273.810341389588
808,491.026778381168,-6273.070504462434
809,504.09796744680625,-6273.235460276615
810,471.18567330427976,-6273.337454279198
811,471.18567330427976,-6273.337454279198
812,462.1469515620396,-6273.690770635962
813,450.4226781350337,-6274.390626086385
814,457.7895083215202,-6273.917826272587
815,463.4723842715653,-6273.629182286925
816,514.7261799111274,-6273.547029029308
817,507.72328916352456,-6273.324638231532
818,511.81075419156133,-6273.446580212467
819,510.3668238081214,-6273.400955359423
820,493.4499083530197,-6273.0818569606445
821,485.64748074013283,-6273.07816051308
822,514.9588684940832,-6273.5555203747135
823,470.3952181437932,-6273.362234801287
824,507.2378250396879,-6273.311649439185
825,505.7554565767049,-6273.273982984387
826,465.6420381723772,-6273.535730130088
827,465.6420381723772,-6273.535730130088
828,485.2691992888095,-6273.0804419643355
829,493.0920546232235,-6273.079613322178
830,506.9894595425341,-6273.305128554063
831,512.7547093468692,-6273.477891696151
832,499.5166209804842,-6273.149127800332
833,482.00610569970866,-6273.109865966762
834,505.5047727884045,-6273.267912061189
835,476.1244350146375,-6273.208170188734
836,501.72003449086276,-6273.1869169996935
837,475.35910858181893,-6273.225359992877
838,475.02760425878574,-6273.2331262340795
839,441.46941075517947,-6275.124745309404
840,517.6256425471446,-6273.657766952275
841,542.593823015403,-6275.024580177119
842,526.1980191387992,-6274.046057548612
843,491.65647123587763,-6273.07258475559
844,511.4634872802415,-6273.435355682671
845,484.5263348600325,-6273.085600575361
846,452.9587038135266,-6274.214922983105
847,452.9587038135266,-6274.214922983105
848,429.09036968958696,-6276.452666765096
849,447.1750283635179,-6274.636077489991
850,463.6235994905633,-6273.622373893217
851,457.50875040486204,-6273.933770141511
852,500.9740577769918,-6273.173342291246
853,535.0396864480591,-6274.536974812385
854,521.7951152419528,-6273.835468317347
855,486.8936365183189,-6273.072283004131
856,473.2291744627007,-6273.278660879209
857,429.7303925331222,-6276.374565682092
858,459.87212411039764,-6273.804556353481
859,468.31833385359704,-6273.432837127376
860,516.773043133684,-6273.624096626319
861,483.9368867754021,-6273.090336414955
862,440.2700059577303,-6275.23705684706
863,439.8043744143139,-6275.281574738818
864,461.3660187346255,-6273.72867446022
865,474.9002573728408,-6273.236161287826
866,455.9800600181251,-6274.023422578903
867,476.70973240070276,-6273.195717372373
868,487.177287962697,-6273.071294512417
869,461.4030348135463,-6273.726850607999
870,467.92603362254437,-6273.447074616058
871,492.924692398759,-6273.07863111157
872,508.13833629647684,-6273.335996984351
873,510.8062063679715,-6273.414546607482
874,486.2069585271013,-6273.075211617377
875,483.6441620875557,-6273.092900499745
876,473.0299327116313,-6273.284061295441
877,459.0696769592251,-6273.8471612785
878,471.3032149617496,-6273.333867016857
879,460.66367785189857,-6273.763795508212
880,499.9128347856322,-6273.155407172928
881,482.70776987959374,-6273.102053278569
882,460.447356260555,-6273.774810582366
883,476.3488462903653,-6273.203324757875
884,480.41037303959865,-6273.130704264801
885,480.41037303959865,-6273.130704264801
886,519.3607706678512,-6273.729104209819
887,504.3478042097236,-6273.241022184239
888,521.9150071706781,-6273.840894113516
889,518.3261758060855,-6273.686115868902
890,517.2958569717897,-6273.644634597291
891,494.3032707468164,-6273.087993411113
892,507.2941679538375,-6273.313140449466
893,507.2941679538375,-6273.313140449466
894,509.16083569313423,-6273.364973955675
895,499.50324586377246,-6273.148919795304
896,470.14366264932454,-6273.370361538734
897,466.0715076787324,-6273.518304138606
898,459.69645263411536,-6273.813772658865
899,451.34316755145875,-6274.3252523292
900,493.58189420703553,-6273.0827337401215
901,492.1198795059469,-6273.074507265903
902,462.5468181270288,-6273.671827677357
903,462.5468181270288,-6273.671827677357
904,499.5029768858269,-6273.148915614915
905,486.84011571795264,-6273.072483999387
906,486.84011571795264,-6273.072483999387
907,491.9530403340063,-6273.073776959185
908,511.1634724392245,-6273.42578653379
909,536.5626186465158,-6274.630356309228
910,504.5796654329112,-6273.246261871339
911,508.8375449255176,-6273.355659716075
912,509.0287053187545,-6273.361150197019
913,486.560364600686,-6273.073609537657
914,466.3136127709438,-6273.508635536056
915,454.2622161336786,-6274.129951523488
916,492.6738641906525,-6273.0772392986655
917,470.4443200294275,-6273.36066209413
918,475.86608707833676,-6273.213857725167
919,506.80051041438486,-6273.300224119952
920,484.6979901133066,-6273.084328500665
921,522.9723093509396,-6273.88949737005
922,470.60546469025934,-6273.355531832511
923,514.7572483981025,-6273.548158766462
924,487.8203973061657,-6273.069530381584
925,489.5667376301685,-6273.068055747336
926,488.68570298847123,-6273.068196375786
927,460.47621736187585,-6273.773335580521
928,439.46260080501105,-6275.314578943373
929,504.8248146288914,-6273.251883307153
930,507.83435893596686,-6273.327655012023
931,519.9475537985439,-6273.754075944076
932,529.6222923349098,-6274.225626675245
933,506.0307139606857,-6273.280748924804
934,506.989413068943,-6273.3051273417705
935,480.93525206301314,-6273.123376943475
936,511.0303436104365,-6273.421578421237
937,518.8937131032542,-6273.70953261084
938,507.3778604905629,-6273.315363206284
939,530.9188656214052,-6274.297139739347
940,515.3850575849779,-6273.5712530898
941,504.34802694210293,-6273.241027181639
942,500.8692933925546,-6273.171499662629
943,489.69692758497604,-6273.068138628504
944,495.63949482464324,-6273.099812158395
945,495.63949482464324,-6273.099812158395
946,502.8567663677166,-6273.209126091434
947,478.90349189087647,-6273.154338939023
948,483.445211243908,-6273.094723812799
949,467.8566721274955,-6273.44962191672
950,468.2533149411055,-6273.43517689383
951,452.3908773310814,-6274.253064998493
952,442.429833197845,-6275.037245567427
953,456.9625497781059,-6273.9652506509265
954,467.37217333513377,-6273.467667283484
955,553.6465171564555,-6275.843490006522
956,559.8452862683839,-6276.3542319237595
957,528.1148678490995,-6274.144903099
958,502.0354529805072,-6273.19289562021
959,504.1464791215202,-6273.236533426973
960,477.6764845033742,-6273.176456509987
961,502.5032495186758,-6273.202022865625
962,502.5032495186758,-6273.202022865625
963,497.0237679590911,-6273.114873501628
964,473.83484353085805,-6273.262681527903
965,507.5348813124416,-6273.319559206682
966,502.60306504908107,-6273.204010548227
967,496.37949596037754,-6273.107508884519
968,521.5108285146723,-6273.822672614614
969,538.9886953288374,-6274.784296285175
970,500.7274292720841,-6273.169029620977
971,453.32905683607237,-6274.190415252615
972,469.26454217443444,-6273.399679391371
973,478.9395297800702,-6273.1537284681945
974,478.9395297800702,-6273.1537284681945
975,512.2059656119659,-6273.459547426174
976,482.02537335753806,-6273.1096404664495
977,504.2602974836142,-6273.239064171914
978,503.9842328471468,-6273.232957205076
979,532.0010518421675,-6274.358286695355
980,504.9205309246787,-6273.254100839877
981,504.24925381220316,-6273.238817823521
982,479.5950302847621,-6273.143012192048
983,468.93823704896135,-6273.41092570627
984,495.33703103500244,-6273.096901904328
985,493.62972886878975,-6273.083058050114
986,448.68677179749704,-6274.518931697914
987,459.73402596985204,-6273.81179622816
988,482.1613927761679,-6273.108066194099
989,535.3843093146411,-6274.557884399055
990,552.4678404852315,-6275.750453486204
991,561.9002968971679,-6276.53132115106
992,530.078175113388,-6274.250552861238
993,493.68357427130843,-6273.083427275293
994,511.89870279735356,-6273.4494481256315
995,520.2545430712645,-6273.7673098913065
996,491.85699861087954,-6273.073376012138
997,492.28870397824585,-6273.075289884306
998,490.8667063083872,-6273.070073690334
999,476.8500540923224,-6273.192820828851
1000,457.64817262636376,-6273.925832400342
1001,457.9334430518945,-6273.90971483252
1002,462.10461374083314,-6273.692794722219
1003,521.752786152966,-6273.833556858322
1004,478.1387357413627,-6273.1678195430095
1005,517.4292962938003,-6273.649931785072
1006,517.4292962938003,-6273.649931785072
1007,514.2289063250536,-6273.52911586764
1008,513.8302702169847,-6273.514986322962
1009,504.86981577403066,-6273.25292429692
1010,501.72357954455947,-6273.186983407336
1011,466.30770749514215,-6273.508870039635
1012,487.4101775302625,-6273.070579308976
1013,497.63647784439627,-6273.122447311903
1014,491.72955441728607,-6273.072865941675
1015,486.6095505112264,-6273.073402522314
1016,492.6343182848675,-6273.077028658618
1017,491.4829721069341,-6273.071950285641
1018,491.4829721069341,-6273.071950285641
1019,490.35200514858093,-6273.068958892755
1020,492.03012309966726,-6273.074109044844
1021,472.3336811469313,-6273.303494556681
1022,444.45540450997646,-6274.8597165629535
1023,449.4819726167363,-6274.459337502587
1024,480.5148886703829,-6273.129208098107
1025,494.49408806766934,-6273.089516531256
1026,484.67913978656594,-6273.084465837818
1027,484.67913978656594,-6273.084465837818
1028,491.1162324626152,-6273.07076253118
1029,519.0209093711246,-6273.71483579826
1030,516.8547555118345,-6273.62728381374
1031,516.2994082808847,-6273.605789071669
1032,476.3751307013574,-6273.2027630011025
1033,488.45232048914664,-6273.068439106425
1034,488.45232048914664,-6273.068439106425
1035,488.45232048914664,-6273.068439106425
1036,470.248582708983,-6273.366957841971
1037,514.0480699135751,-6273.522680715111
1038,510.39643771625015,-6273.401863330743
1039,530.9589627408347,-6274.299381761838
1040,463.52446113898634,-6273.6268325279625
1041,486.85431600141607,-6273.072430222311
1042,476.9822659077154,-6273.190123093873
1043,476.9822659077154,-6273.190123093873
1044,474.9218187184945,-6273.235645397994
1045,458.1651037640103,-6273.896748285291
1046,459.82953350090884,-6273.80678510831
1047,455.90303851479416,-6274.028067283584
1048,468.4537789169845,-6273.4279883917125
1049,496.76048152283573,-6273.111789488041
1050,483.49710959385965,-6273.094241884992
1051,474.8144018377311,-6273.23822368792
1052,440.84019006833364,-6275.18324232357
1053,439.02807591972476,-6275.356942361227
1054,421.1805955480006,-6277.508048522044
1055,481.5745356160673,-6273.11507962762
1056,493.0201469188118,-6273.079186066521
1057,511.0025665946293,-6273.420703365905
1058,472.84139578047,-6273.289237305971
1059,497.2281885267273,-6273.117338750507
1060,482.0606293391298,-6273.1092294515465
1061,497.70721512165966,-6273.123357359373
1062,496.33004385442285,-6273.10696907959
1063,492.79362421276346,-6273.077891814245
1064,486.81529505815394,-6273.072578774361
1065,452.5382615301923,-6274.243098850054
1066,476.7687521102534,-6273.194494893375
1067,477.77918910226634,-6273.174505602506
1068,454.1367251604206,-6274.137975772218
1069,452.81270919737165,-6274.2246641208
1070,454.36665974877786,-6274.123298356515
1071,456.63602362917453,-6273.98436286293
1072,424.7147402021337,-6277.015575028362
1073,522.2245487919373,-6273.854983357818
1074,495.5551539333531,-6273.098986864935
1075,477.19916237044526,-6273.1857633032905
1076,508.45618387050365,-6273.3448534376175
1077,518.6215669996385,-6273.698253670371
1078,478.7874862689747,-6273.156319157393
1079,499.84784631153366,-6273.154361622654
1080,496.85456466891907,-6273.11287973987
1081,480.23182629228245,-6273.133302995014
1082,475.1801773453868,-6273.22952774429
1083,504.1748528932741,-6273.237162622072
1084,497.81051618458935,-6273.124699575897
1085,479.3813484792916,-6273.146424871608
1086,479.3813484792916,-6273.146424871608
1087,475.4496137272403,-6273.2232734229865
1088,498.7600921317784,-6273.1377711911455
1089,469.48423497430207,-6273.392218849978
1090,469.48423497430207,-6273.392218849978
